CAP,Indirizzo,Denominazione struttura,Descrizione tipo assistenza erogata,Tipo struttura,Denominazione struttura di ricovero,Mesi di funzionamento,Giorni settimanali di apertura,Ore settimanali di apertura,Partita IVA,E-mail,Sito web,Prefisso,Telefono,Prefisso fax,Numero fax
90025,VIALE DELLE ROSE,MODULO DIPART. 8 - CSM LERCARA,ATTIVITA' CLINICA,ALTRO TIPO DI STRUTTURA TERRITORIALE,,12,5,24,4328340825,csm8lercara@asppalermo.org,,91,8252011,91,7037733
90025,VIALE DELLE ROSE,MODULO DIPART. 8 - CSM LERCARA,ASSISTENZA PSICHIATRICA,ALTRO TIPO DI STRUTTURA TERRITORIALE,,12,5,24,4328340825,csm8lercara@asppalermo.org,,91,8252011,91,7037733
90047,LARGO CASA SANTA,MODULO DIPART. 9 -CD PARTINICO,ASSISTENZA PSICHIATRICA,STRUTTURA SEMIRESIDENZIALE,,12,5,36,5841760829,mdsm9@asppalermo.org,,91,8911618,91,8911625
90047,LARGO CASA SANTA,MODULO DIPART.9 -CSM PARTINICO,ATTIVITA' CLINICA,ALTRO TIPO DI STRUTTURA TERRITORIALE,,12,5,48,5841760829,mdsm9@asppalermo.org,,91,8911618,,
90047,LARGO CASA SANTA,MODULO DIPART.9 -CSM PARTINICO,ASSISTENZA PSICHIATRICA,ALTRO TIPO DI STRUTTURA TERRITORIALE,,12,5,48,5841760829,mdsm9@asppalermo.org,,91,8911618,,
90044,Piazza San Francesco,MODULO DIPART. 9 - CSM CARINI,ATTIVITA' CLINICA,ALTRO TIPO DI STRUTTURA TERRITORIALE,,12,5,42,5841760829,csm9carini@asppalermo.org,,91,7036099,91,8660540
90044,Piazza San Francesco,MODULO DIPART. 9 - CSM CARINI,ASSISTENZA PSICHIATRICA,ALTRO TIPO DI STRUTTURA TERRITORIALE,,12,5,42,5841760829,csm9carini@asppalermo.org,,91,7036099,91,8660540
90013,C.da San Guglielmo,C.T.A. FAUNI,ASSISTENZA AI DISABILI PSICHICI,STRUTTURA RESIDENZIALE,,12,0,0,4180890826,ctafauni@ctafauni.it,wwwctafauni.it,921,671492,921,677485
90018,P.zza delle Terme ; 2,Gran Hotel delle Terme,ASSISTENZA IDROTERMALE,ALTRO TIPO DI STRUTTURA TERRITORIALE,,12,0,0,3081470829,,wwwgrandhoteldelleterme.it,91,8113557,91,8112008
90042,CONTRADA CARRUBBELLA,C.T.A. CRISTO PANTOCRATORE,ASSISTENZA PSICHIATRICA,STRUTTURA RESIDENZIALE,,12,7,168,4682440823,Cristo Pantocratore@LIBERO.IT,WWW.cristopantocratore.it,91,8884249,91,8884248
92010,VIA GRECALE SNC,MDSM 1-CD LAMPEDUSA,ASSISTENZA PSICHIATRICA,STRUTTURA SEMIRESIDENZIALE,,12,5,36,5841760829,cd1@asppalermo.org,,91,7037921,922,971761
90129,VIA REGIONE SICILIANA; 900 S/E,CTAP NUOVA CASA DI CURA D'ANNA PIA ASSISTENZA srl,ASSISTENZA PSICHIATRICA,STRUTTURA RESIDENZIALE,NUOVA CASA DI CURA D'ANNA PIA ASS. SRL,12,7,168,2723640831,protocollo@pec.nuovacasadicuradanna.it,,91,484178,91,423064
90127,via Vincenzo Errante 54,C.T.A. FLORIO,ASSISTENZA PSICHIATRICA,STRUTTURA RESIDENZIALE,,12,7,168,995290897,ctaflorio@antonfin.it,,91,6174741,91,6174741
90025,via Padre Canale 54,C.T.A. SANTA ROSALIA DI SALUSTRA SRL,ASSISTENZA PSICHIATRICA,STRUTTURA RESIDENZIALE,,12,7,168,1857690810,info@ctasantarosalia.it,,91,8251483,,
90142,VIA DON ORIONE 18/A,CENTRO DIURNO A.G.S.A.S. ONLUS,ASSISTENZA AI DISABILI PSICHICI,STRUTTURA SEMIRESIDENZIALE,,12,0,0,,info@autismoperche.it,www.autrisoperche.it,91,226331,,
90049,via Pitrè 3-5,C.T.A. VILLA GLORIA MEDI.GEST. s.r.l.,ASSISTENZA AI DISABILI PSICHICI,STRUTTURA RESIDENZIALE,,12,0,0,4989310968,amm.medigestter@gmail.com,,91,8020151,,
90129,via Perpignano 11/f,CTA MARIA SANFILIPPO,ASSISTENZA PSICHIATRICA,STRUTTURA RESIDENZIALE,,12,7,168,6406410826,ctamariasanfilippo@gmail.com,www.ctamariasanfilippo.it,91,591252,91,591252
90042,VIA P.pe Amedeo 53,OMNIA SERVICE COOPERATIVA SOCIALE ARL,ASSISTENZA AGLI ANZIANI,STRUTTURA RESIDENZIALE,,12,0,0,5162950827,cooperativaomniaservice@gmail.com,,91,1111111,91,1111111
97013,VIA CONTE DI TORINO N 18,RADIOLOGIA SALLEMI SRL,DIAGNOSTICA STRUMENTALE E PER IMMAGINI,AMBULATORIO E LABORATORIO,,12,5,38,1398110880,radiologia.sallemi@gmail.it,,932,965333,932,723306
97019,Via Ugo Rattazzi;64,Laboratorio Analisi Cliniche dr. D'Errico Angelo Mario,ATTIVITA' DI LABORATORIO,AMBULATORIO E LABORATORIO,,12,6,37,947730883,derrico.angelo@tiscali.it,,932,862162,932,862162
97014,VIA B. SPADARO N 12 A,LABORATORIO ANALISI CLINICHE DOTT.MICHELE BOREALE SAS,ATTIVITA' DI LABORATORIO,AMBULATORIO E LABORATORIO,,12,6,31,1348200880,m.boreale@virgilio.it,,932,950414,932,950414
97015,VIA CORNELIA N 39,BIOMED SRL,ATTIVITA' DI LABORATORIO,AMBULATORIO E LABORATORIO,,10,6,40,1656280888,BIOMEDSRL@VIRGILIO.IT,,932,903898,932,903898
97016,VIA GARIBALDI N. 31/B,LABORATORIO ANALISI ADAMO SRL.,ATTIVITA' DI LABORATORIO,AMBULATORIO E LABORATORIO,,12,5,38,1404260885,f.ornato@virgilio.it,,932,953673,932,953673
97016,VIA DELL'ARNO N. 36,CENTRO DI RADIOLOGICO CALDARELLA Srl,DIAGNOSTICA STRUMENTALE E PER IMMAGINI,AMBULATORIO E LABORATORIO,,12,5,40,1187240880,centrorad.caldarella@virgilio.it,,932,953190,932,953190
97100,VIA ECCE HOMO N.183,CE.RAD.CENTRO RADIOLOGICO DIAGNOSI E TERAPIA srl,ATTIVITA' CLINICA,AMBULATORIO E LABORATORIO,,12,6,54,378480883,ceradsrl@virgilio.it,,932,245275,932,244300
97100,VIA ECCE HOMO N.183,CE.RAD.CENTRO RADIOLOGICO DIAGNOSI E TERAPIA srl,DIAGNOSTICA STRUMENTALE E PER IMMAGINI,AMBULATORIO E LABORATORIO,,12,6,54,378480883,ceradsrl@virgilio.it,,932,245275,932,244300
97100,VIA GARIBALDI N 41,CENTRO ODONTOIATRICO IACONO DI C. IACONO E C. SAS,ATTIVITA' CLINICA,AMBULATORIO E LABORATORIO,,12,6,36,1330020882,ann.f@hotmail.it,,932,247732,,
97100,VIA DEL SACRO CUORE N 27,LABORATORIO ANALISI BRINCH-BATTAGLIA E C.,ATTIVITA' DI LABORATORIO,AMBULATORIO E LABORATORIO,,12,6,50,980640882,bab.brinchbattaglia@alice.it,www.brinchbattaglia.it,932,643777,,
97018,VIA FIUMILLO N 52-54,ANALISI CLINICHE SNC DI G. OCCHIPINTI E G. PISANI,ATTIVITA' DI LABORATORIO,AMBULATORIO E LABORATORIO,,12,6,36,1298130889,occhipintipisani@virgilio.it,,932,931682,932,931682
97019,VIA BRESCIA N 178,LABORATORIO ANALISI CANNIZZO FRANCESCO S.R.L.,ATTIVITA' DI LABORATORIO,AMBULATORIO E LABORATORIO,,12,5,50,1156450882,francesco.cannizzo@tin.it,www.laboratorioanalisicannizzo.it,932,868929,932,868929
97019,VIA R. CANCELLIERI N 41/45,ANALISI CLINICHE Dr. LUIGI BARONE SRL,ATTIVITA' DI LABORATORIO,AMBULATORIO E LABORATORIO,,12,6,55,1357710886,dott.luigibarone@virgilio.it,,932,985706,932,985706
97016,VIA STUDI N. 34,LABORATORIO ANALISI CLINICHE DI EMILIO CARMELO E C. SNC,ATTIVITA' DI LABORATORIO,AMBULATORIO E LABORATORIO,,12,5,40,1099540880,CUST3eff@emiliocarmelo.191.it,,932,957474,932,957474
97100,VIA CARDUCCI N. 139,DR.TAGLIARENI SRL,ATTIVITA' CLINICA,AMBULATORIO E LABORATORIO,,12,6,40,1090260884,a.tagliareni@virgilio.it,,932,220514,932,220514
97100,VIA FRATELLI BANDIERA N. 32,LABORATORIO ANALISI CHIMICO CLINICHE VIAGIATORI SCHININA',ATTIVITA' DI LABORATORIO,AMBULATORIO E LABORATORIO,,12,6,44,850660887,labviagiatori@gmail.it,www.viagiatori.schinina'.com,932,621905,,
97100,VIA STIIELA;1-3,CENTRO CARDIOLOGICO DR G .DI PASQUALE E C. SRL,ATTIVITA' CLINICA,AMBULATORIO E LABORATORIO,,12,6,56,1091530889,info@centrocardiorg.com,,932,246595,932,246595
97013,VIA F. CRISPI 39,SALUS SRL,ATTIVITA' CLINICA,AMBULATORIO E LABORATORIO,,12,5,40,904770880,gerri.gerratana@gmail.com,tizianaromanello@tiscali,932,723133,,
97013,VIA FERRERI N. 26,LAB-LABORATORIO DEL DOTT.BATTAGLIA GIOVANNI & C.S.A.S.,ATTIVITA' DI LABORATORIO,AMBULATORIO E LABORATORIO,,12,6,40,1134750882,lab.analisi.comiso@gmail.com,,932,967030,932,967030
97100,VIA PSAUMIDA N° 2 -4,EMOLAB SAS,ATTIVITA' DI LABORATORIO,AMBULATORIO E LABORATORIO,,12,6,43,1144020888,emolab@emolab.org,www.emolab.org,932,622122,932,684249
97013,VIA ARCH. MANCINI N.1,ANALISI CLINICHE DEI DOTTORI B. ROSSO F.FARRUGGIO & C.srl,ATTIVITA' DI LABORATORIO,AMBULATORIO E LABORATORIO,,12,6,42,1143960886,analisiclinichesnc@virgilio.it,,932,965120,932,732702
97016,VIA GARIBALDI 7,STUDIO DI CARDIOLOGIA DR.S.GIANNONE & C. S.A.S.,ATTIVITA' CLINICA,AMBULATORIO E LABORATORIO,,12,5,20,1337790883,s.giannone1@gmail.com,,932,953040,932,953040
97100,VIALE DELLE AMERICHE 163,CENTRO IBLEO TOMOGRAFIA COMPUTERIZZATA SRL,DIAGNOSTICA STRUMENTALE E PER IMMAGINI,AMBULATORIO E LABORATORIO,,12,6,54,731540886,citcrgsrl@tin.it,www.rm.magnani.it,932,252222,932,252222
97013,VIA DELLE PALME ANG. VIA NUOVA,KAMARINA MEDICA SRL- COMISO,ATTIVITA' CLINICA,AMBULATORIO E LABORATORIO,,12,6,72,852710888,gaio.spata@gmail.it,,932,866077,,
97019,VIA M. RAPISARDI 1,KAMARINA MEDICA SRL- VITTORIA,ATTIVITA' CLINICA,AMBULATORIO E LABORATORIO,,12,6,72,852710888,gaio.spata@gmail.com,,932,866077,,
97100,VIA BEATO ANGELICO 16,IBLEA MEDICA SRL,ATTIVITA' CLINICA,AMBULATORIO E LABORATORIO,,12,6,87,808920888,iblea.medica@yahoo.it,,932,641424,932,258931
97014,VIA LA PIRA ANG. VIA STATALE,CENTRO IPPOCRATE SRL ISPICA,ATTIVITA' CLINICA,AMBULATORIO E LABORATORIO,,12,6,63,604960880,randazzo@ippocratesrl.it,,932,959600,,
97016,VIA LUCANIA; 33,CENTRO IPPOCRATE SRL POZZALLO,ATTIVITA' CLINICA,AMBULATORIO E LABORATORIO,,12,6,63,604960880,randazzo@ippocratesrl.it,,932,955953,932,955353
97100,VIA Sen.Anfuso N°121,FISIOMEDICA S.R.L. DI D'ASTA ROSA,ATTIVITA' CLINICA,AMBULATORIO E LABORATORIO,,12,5,50,1070640881,fisiomedica.rg@gmail.com,,932,653322,932,653322
97100,via Generale La Rosa;10,CENTRO BIOLOGIA CLINICA SRL,ATTIVITA' DI LABORATORIO,AMBULATORIO E LABORATORIO,,12,6,50,1442900880,cbcscrl@virgilio.it,,932,626174,932,248662
97100,via Cupolette 28,AMBROGIO e C S.A.S.,ATTIVITA' CLINICA,AMBULATORIO E LABORATORIO,,12,5,36,1577700899,raffaele-boscarino@hotmail.it,,932,625082,932,652731
97014,Via Da Procida;28/A,Studio Odontoiatrico dr. Pietro Figura,ATTIVITA' CLINICA,AMBULATORIO E LABORATORIO,,12,6,30,75940881,figura.pietro@hotmail.it,,932,959866,932,959866
97015,Via Residenza Partigiana;27,Studio Odontoiatrico Casaburi dr.ssa Marcella Anna,ATTIVITA' CLINICA,AMBULATORIO E LABORATORIO,,12,4,20,1114110883,marcella.casaburi@tiscali.it,,932,453395,932,453395
97100,Piazza Ancione;2,Centro Medico Specialistico Epatologico ed ecografico dr. S. Avanzato,ATTIVITA' CLINICA,AMBULATORIO E LABORATORIO,,12,3,15,965170889,ecoliver@libero.it,,932,228803,932,228803
97100,Piazza Ancione;2,Centro Medico Specialistico Epatologico ed ecografico dr. S. Avanzato,DIAGNOSTICA STRUMENTALE E PER IMMAGINI,AMBULATORIO E LABORATORIO,,12,3,15,965170889,ecoliver@libero.it,,932,228803,932,228803
97019,Via Nino Bixio;336,ANZALONE SALVATORE SAS,ATTIVITA' CLINICA,AMBULATORIO E LABORATORIO,,12,5,35,1395910886,salvatore_anzalone@virgilio.it,,932,986775,932,986775
97015,via Sacro Cuore;169,Studio di Medicina Fisica e Riabilitativa ( del Dr. Giuseppe Pulvirenti),ATTIVITA' CLINICA,AMBULATORIO E LABORATORIO,,12,5,25,486200892,pulvirentigiuseppe52@gmail.com,,333,8207109,,
97019,VIA ALESSANDRIA;33,STUDIO ODONTOIATRICO CUTRERA ( DR. VINCENZO CUTRERA),ATTIVITA' CLINICA,AMBULATORIO E LABORATORIO,,12,5,20,281920884,amministrazione.cutrera@gmail.com,,932,988745,932,802780
97013,via Paolo Borsellino C.tra MASTRELLA,OSPEDALE REGINA MARGHERITA COMISO,ATTIVITA' CLINICA,AMBULATORIO E LABORATORIO,OSPEDALE REGINA MARGHERITA COMISO,12,6,36,1426410880,dirsan.vittoria@asp.rg.it,,932,740111,932,964687
97013,via Paolo Borsellino C.tra MASTRELLA,OSPEDALE REGINA MARGHERITA COMISO,DIAGNOSTICA STRUMENTALE E PER IMMAGINI,AMBULATORIO E LABORATORIO,OSPEDALE REGINA MARGHERITA COMISO,12,6,72,1426410880,dirsan.vittoria@asp.rg.it,,932,740111,932,964687
97013,via Paolo Borsellino C.tra MASTRELLA,OSPEDALE REGINA MARGHERITA COMISO,ATTIVITA' DI LABORATORIO,AMBULATORIO E LABORATORIO,OSPEDALE REGINA MARGHERITA COMISO,12,6,36,1426410880,dirsan.vittoria@asp.rg.it,,932,740111,932,964687
97013,VIA ROMA;1,POLIAMBULATORIO COMISO,ATTIVITA' CLINICA,AMBULATORIO E LABORATORIO,,12,6,48,1426410880,giovanni.digiacomo@asp.rg.it,,932,740435,932,740435
97013,VIA ROMA;1,POLIAMBULATORIO COMISO,DIAGNOSTICA STRUMENTALE E PER IMMAGINI,AMBULATORIO E LABORATORIO,,12,5,36,1426410880,giovanni.digiacomo@asp.rg.it,,932,740435,932,740435
97014,VIA SARDEGNA,POLIAMBULATORIO ISPICA,ATTIVITA' CLINICA,AMBULATORIO E LABORATORIO,,12,5,36,1426410880,giovanna.leone@asp.rg.it,,932,446738,932,446727
97015,VIA ALDO MORO; 1,OSPEDALE MAGGIORE MODICA,ATTIVITA' CLINICA,AMBULATORIO E LABORATORIO,OSPEDALE MAGGIORE MODICA,12,6,36,1426410880,dirsan.modica@asp.rg.it,,932,448111,932,448537
97015,VIA ALDO MORO; 1,OSPEDALE MAGGIORE MODICA,DIAGNOSTICA STRUMENTALE E PER IMMAGINI,AMBULATORIO E LABORATORIO,OSPEDALE MAGGIORE MODICA,12,6,36,1426410880,dirsan.modica@asp.rg.it,,932,448111,932,448537
97015,VIA ALDO MORO; 1,OSPEDALE MAGGIORE MODICA,ATTIVITA' DI LABORATORIO,AMBULATORIO E LABORATORIO,OSPEDALE MAGGIORE MODICA,12,6,36,1426410880,dirsan.modica@asp.rg.it,,932,448111,932,448537
97015,VIA VITTORIO VENETO,POLIAMBULATORIO I° MODICA,ATTIVITA' CLINICA,AMBULATORIO E LABORATORIO,,12,5,39,1426410880,poliambulatorio.modica@asp.rg.it,,932,448724,932,448754
97015,VIA VITTORIO VENETO,POLIAMBULATORIO I° MODICA,DIAGNOSTICA STRUMENTALE E PER IMMAGINI,AMBULATORIO E LABORATORIO,,12,5,20,1426410880,poliambulatorio.modica@asp.rg.it,,932,448724,932,448754
97016,VIA ORIONE;4,POLIAMBULATORIO POZZALLO,ATTIVITA' CLINICA,AMBULATORIO E LABORATORIO,,12,5,36,1426410880,giovanna.guarino@asp.rg.it,,932,446651,932,446471
97100,VIA Licitra;11,POLIAMBULATORIO RAGUSA,ATTIVITA' CLINICA,AMBULATORIO E LABORATORIO,,12,6,66,1426410880,poliambulatorio.ragusa@asp.rg.it,,932,234163,932,234163
97100,VIA Licitra;11,POLIAMBULATORIO RAGUSA,DIAGNOSTICA STRUMENTALE E PER IMMAGINI,AMBULATORIO E LABORATORIO,,12,6,56,1426410880,poliambulatorio.ragusa@asp.rg.it,,932,234163,932,234163
97017,VIA G.DI VITTORIO ;1,POLIAMBULATORIO SANTA CROCE CAMERINA,ATTIVITA' CLINICA,AMBULATORIO E LABORATORIO,,12,5,30,1426410880,distretto.vittoria@asp.rg.it,,932,821039,932,821039
97010,VIA CALATAFIMI,POLIAMBULATORIO GIARRATANA,ATTIVITA' CLINICA,AMBULATORIO E LABORATORIO,,12,5,36,1426410880,medicina.base.giarratana@asp.rg.it,,932,976044,932,9776117
97012,VIA MARCONI;11,POLIAMBULATORIO CHIARAMONTE GULFI,ATTIVITA' CLINICA,AMBULATORIO E LABORATORIO,,12,5,36,1426410880,medicina.base.chiaramonte@asp.rg.it,,932,928009,932,928009
97010,VIA PADRE PIO,POLIAMBULATORIO MONTEROSSO ALMO,ATTIVITA' CLINICA,AMBULATORIO E LABORATORIO,,12,5,36,1426410880,medicina.base.monterosso@asp.rg.it,,932,977685,932,977687
97018,VIA OSPEDALE,POLIAMBULATORIO SCICLI,ATTIVITA' CLINICA,AMBULATORIO E LABORATORIO,,12,5,39,1426410880,mariarosa.battagliaiurato@asp.rg.it,,932,446366,932,446361
97018,VIA OSPEDALE,OSPEDALE BUSACCA SCICLI,ATTIVITA' CLINICA,AMBULATORIO E LABORATORIO,OSPEDALE BUSACCA SCICLI,12,6,36,1426410880,dirsan.modica@asp.rg.it,,932,446111,932,832716
97018,VIA OSPEDALE,OSPEDALE BUSACCA SCICLI,DIAGNOSTICA STRUMENTALE E PER IMMAGINI,AMBULATORIO E LABORATORIO,OSPEDALE BUSACCA SCICLI,12,6,36,1426410880,dirsan.modica@asp.rg.it,,932,446111,932,832716
97019,VIA PAPA GIOVANNI XXIII,OSPEDALE GUZZARDI VITTORIA,ATTIVITA' CLINICA,AMBULATORIO E LABORATORIO,OSPEDALE GUZZARDI VITTORIA,12,6,36,1426410880,dirsan.vittoria@asp.rg.it,,932,999111,932,999266
97019,VIA PAPA GIOVANNI XXIII,OSPEDALE GUZZARDI VITTORIA,DIAGNOSTICA STRUMENTALE E PER IMMAGINI,AMBULATORIO E LABORATORIO,OSPEDALE GUZZARDI VITTORIA,12,6,36,1426410880,dirsan.vittoria@asp.rg.it,,932,999111,932,999266
97019,VIA PAPA GIOVANNI XXIII,OSPEDALE GUZZARDI VITTORIA,ATTIVITA' DI LABORATORIO,AMBULATORIO E LABORATORIO,OSPEDALE GUZZARDI VITTORIA,12,6,36,1426410880,dirsan.vittoria@asp.rg.it,,932,999111,932,999266
97013,VIA G. CASCINO;26/A,POLIAMBULATORIO VITTORIA,ATTIVITA' CLINICA,AMBULATORIO E LABORATORIO,,12,5,36,1426410880,giovanni.digiacomo@asp.rg.it,,932,808200,932,808222
97013,VIA G. CASCINO;26/A,POLIAMBULATORIO VITTORIA,DIAGNOSTICA STRUMENTALE E PER IMMAGINI,AMBULATORIO E LABORATORIO,,12,5,36,1426410880,giovanni.digiacomo@asp.rg.it,,932,808200,932,808222
97018,VIA LORETO 3 TRAVERSA;5,POLIAMBULATORIO II° MODICA,ATTIVITA' CLINICA,AMBULATORIO E LABORATORIO,,12,5,30,1426410880,fisioterapia.modicaalta@asp.rg.it,,932,448987,932,448988
97015,VIA ALDO MORO;3,POLIAMBULATORIO III° MODICA,ATTIVITA' CLINICA,AMBULATORIO E LABORATORIO,,12,5,25,1426410880,poliambulatorio.modica@asp.rg.it,,932,448819,932,44888888
97100,VIA TEOCRITO;24,CENTRO OFTALMOLOGIA SOCIALE RAGUSA,ATTIVITA' CLINICA,AMBULATORIO E LABORATORIO,,12,5,36,1426410880,marialina.rendo@asp.rg.it,,932,234483,932,234483
97015,VIA VITTORIO VENETO;10,CENTRO OFTALMOLOGIA SOCIALE MODICA,ATTIVITA' CLINICA,AMBULATORIO E LABORATORIO,,12,4,18,1426410880,marialina.rendo@asp.rg.it,,932,768704,932,76888887
97014,VIA SARDEGNA;1,CENTRO OFTALMOLOGIA SOCIALE ISPICA,ATTIVITA' CLINICA,AMBULATORIO E LABORATORIO,,12,4,24,1426410880,marialina.rendo@asp.rg.it,,932,446730,932,446727
97019,VIA G. CASCINO;1,CENTRO OFTALMOLOGIA SOCIALE VITTORIA,ATTIVITA' CLINICA,AMBULATORIO E LABORATORIO,,12,5,36,1426410880,marialina.rendo@asp.rg.it,,932,808212,932,808262
97019,VIA G. CASCINO;1,CENTRO OFTALMOLOGIA SOCIALE VITTORIA,DIAGNOSTICA STRUMENTALE E PER IMMAGINI,AMBULATORIO E LABORATORIO,,12,5,36,1426410880,marialina.rendo@asp.rg.it,,932,808212,932,808262
97100,PIAZZA CADUTI DI NASSIRYA;1,OSPEDALE ' CIVILE MARIA PATERNO' AREZZO',ATTIVITA' CLINICA,AMBULATORIO E LABORATORIO,OSPEDALE ' CIVILE MARIA PATERNO' AREZZO,12,6,36,1426410880,dirsan.ragusa@asp.rg.it,,932,600111,932,600795
97100,PIAZZA CADUTI DI NASSIRYA;1,OSPEDALE ' CIVILE MARIA PATERNO' AREZZO',DIAGNOSTICA STRUMENTALE E PER IMMAGINI,AMBULATORIO E LABORATORIO,OSPEDALE ' CIVILE MARIA PATERNO' AREZZO,12,6,36,1426410880,dirsan.ragusa@asp.rg.it,,932,600111,932,600795
97100,PIAZZA CADUTI DI NASSIRYA;1,OSPEDALE ' CIVILE MARIA PATERNO' AREZZO',ATTIVITA' DI LABORATORIO,AMBULATORIO E LABORATORIO,OSPEDALE ' CIVILE MARIA PATERNO' AREZZO,12,6,36,1426410880,dirsan.ragusa@asp.rg.it,,932,600111,932,600795
97018,via Ospedale,R.S.A. OSPEDALE BUSACCA SCICLI,ASSISTENZA AGLI ANZIANI,STRUTTURA RESIDENZIALE,OSPEDALE BUSACCA SCICLI,12,0,0,1426410880,rsa.scicli@asp.rg.it,,932,446511,932,832716
97018,via Ospedale,RETE REUMATOLOGICA PROVINCIALE,ATTIVITA' CLINICA,AMBULATORIO E LABORATORIO,OSPEDALE BUSACCA SCICLI,12,5,36,1426410880,mario.bentivegna@asp.rg.it,,932,446511,,
97100,CONTRADA RITO,HOSPICE RAGUSA,ASSISTENZA AI MALATI TERMINALI,STRUTTURA RESIDENZIALE,OSPEDALE ' CIVILE MARIA PATERNO' AREZZO,12,0,0,1426410880,giuseppe.iacono@asp.rg.it,,932,600111,,
97016,VIA ALDO MORO,HOSPICE MODICA,ASSISTENZA AI MALATI TERMINALI,STRUTTURA RESIDENZIALE,OSPEDALE MAGGIORE MODICA,12,0,0,1426410880,vittorio.cataldo@asp.rg.it,,932,448111,,
97100,PIAZZA LIBERTA' ;6,CONSULTORIO FAMILIARE I RAGUSA,ATTIVITA' DI CONSULTORIO MATERNO-INFANTILE,ALTRO TIPO DI STRUTTURA TERRITORIALE,,12,5,38,1426410880,consultorio.familiarerg@asp.rg.it,,932,234175,932,234177
97100,VIALE DELLE AMERICHE;72,CONSULTORIO FAMILIARE II RAGUSA,ATTIVITA' DI CONSULTORIO MATERNO-INFANTILE,ALTRO TIPO DI STRUTTURA TERRITORIALE,,12,5,36,1426410880,consultorio2.familiarerg@asp.rg.it,,932,234158,932,234155
97017,VIA G. DI VITTORIO; 3,CONSULTORIO FAMILIARE SANTA CROCE CAMERINA,ATTIVITA' DI CONSULTORIO MATERNO-INFANTILE,ALTRO TIPO DI STRUTTURA TERRITORIALE,,12,5,36,1426410880,distretto.vittoria@asp.rg.it,,932,912989,932,912989
97012,VILLAGGIO GULFI PIAZZALE MATTEO GAFA',CONSULTORIO FAMILIARE COMUNI MONTANI CHIARAMONTE GULF; MONTEROSSO ALMO; GIARRATANA,ATTIVITA' DI CONSULTORIO MATERNO-INFANTILE,ALTRO TIPO DI STRUTTURA TERRITORIALE,,12,6,26,1426410880,consultorio.chiaramonte@asp.rg.it,,932,234975,932,234976
97018,OSPEDALE BUSACCA,CONSULTORIO FAMILIARE SCICLI,ATTIVITA' DI CONSULTORIO MATERNO-INFANTILE,ALTRO TIPO DI STRUTTURA TERRITORIALE,,12,5,36,1426410880,rosanna.fiorito@asp.rg.it,,932,446229,932,446382
97015,CORSO UMBERTO;1,CONSULTORIO FAMILIARE I° MODICA,ATTIVITA' DI CONSULTORIO MATERNO-INFANTILE,ALTRO TIPO DI STRUTTURA TERRITORIALE,,12,5,36,1426410880,lucia.caldarella@asp.rg.it,,932,44888968,932,941917
97014,VIA DUCA D'AOSTA;32,CONSULTORIO FAMILIARE ISPICA E POZZALLO,ATTIVITA' DI CONSULTORIO MATERNO-INFANTILE,ALTRO TIPO DI STRUTTURA TERRITORIALE,,12,5,38,1426410880,carmela.pitino@asp.rg.it,,932,446753,932,446770
97019,VIA GIURATO,CONSULTORIO FAMILIARE I° VITTORIA,ATTIVITA' DI CONSULTORIO MATERNO-INFANTILE,ALTRO TIPO DI STRUTTURA TERRITORIALE,,12,5,25,1426410880,consultorio1.vittoria@asp.rg.it,,932,999428,932,999450
97019,VIA CASTELFIDARDO;19,CONSULTORIO FAMILIARE II° VITTORIA,ATTIVITA' DI CONSULTORIO MATERNO-INFANTILE,ALTRO TIPO DI STRUTTURA TERRITORIALE,,12,5,26,1426410880,consultorio2.vittoria@asp.rg.it,,932,999422,932,999422
97013,VIA KEPLERO;1,CONSULTORIO FAMILIARE COMISO,ATTIVITA' DI CONSULTORIO MATERNO-INFANTILE,ALTRO TIPO DI STRUTTURA TERRITORIALE,,12,5,24,1426410880,patrizia.insacco@asp.rg.it,,932,740509,932,740507
97100,VIA ARMANDO DIAZ;31,CENTRO SALUTE MENTALE RAGUSA,ASSISTENZA PSICHIATRICA,ALTRO TIPO DI STRUTTURA TERRITORIALE,,12,6,72,1426410880,dsm.rg1.csm@asp.rg.it,,932,234864,932,234875
97100,PIAZZA CADUTI DI NASSIRYA C/O OSPEDALE CIVILE Ragusa,CENTRO DIURNO ALZHEIMER,ASSISTENZA AI DISABILI PSICHICI,STRUTTURA SEMIRESIDENZIALE,,12,0,0,1426410880,dsm.rg1@asp.rg.it,,932,600232,,
97100,VIA ARMANDO DIAZ;31,CENTRO DIURNO PSICHIATRIA RAGUSA,ASSISTENZA PSICHIATRICA,STRUTTURA SEMIRESIDENZIALE,,12,6,46,1426410880,dsmrg1@asp.rg.it,,932,234864,932,234871
97015,VIA ALDO MORO;1,CENTRO SALUTE MENTALE MODICA,ASSISTENZA PSICHIATRICA,ALTRO TIPO DI STRUTTURA TERRITORIALE,,12,6,66,1426410880,dsm.rg2@asp.rg.it,,932,4488606,932,448694
97015,VIA ALDO MORO;1,CENTRO DIURNO PSICHIATRIA MODICA,ASSISTENZA PSICHIATRICA,STRUTTURA SEMIRESIDENZIALE,,12,6,46,1426410880,ofalletta@asp.rg.it,,932,448609,932,448694
