,LATITUDINE,LONGITUDINE,CAP,ASP,Provincia,Citta',Indirizzo,Denominazione,Attivita',Tipo sede
1792,,,,CT,Catania,Adrano,VIA TAGLIAMENTO 64,TIELLE DIAGNOSTYC SRL LABORATORIO ANALISI CLINICHE ,Medicina di laboratorio,Sede Operativa
1793,,,,CT,Catania,Sant'Agata Li Battiati,VIA BARRIERA DEL BOSCO 51/53,UMR - UNITA' DI MEDICINA DELLA RIPRODUZIONE,Procreazione Medicalmente Assistita,Sede Operativa
1794,,,,CT,Catania,Catania,VIA LOUIS BRAIL 6,UNIONE ITALIANA CIECHI ONLUS,Presidi di riabilitazione funzionale di portatori disabilit fisiche psichiche e sensoriali,Sede Operativa
1795,,,,CT,Catania,Mascalucia,VIA DEL BOSCO N. 243,VILLA CHIARA SRL,Comunit Terapeutica Assistita,Sede Operativa
1796,,,,CT,Catania,Pedara,VIA DEL VECCHIO PINO 16,VILLA ERMINIA SRL,Comunit Terapeutica Assistita,Sede Operativa
1797,,,,CT,Catania,Catania,VIA GALERMO 173,VILLA FRANCESCA - CENTRO DI RIABILITAZIONE,Presidi di riabilitazione funzionale di portatori disabilit fisiche psichiche e sensoriali,Sede Operativa
1798,,,,CT,Catania,Pedara,VIA TARDERIA 146,VILLA GAIA SRL,Residenza Sanitaria Assistita,Sede Operativa
1799,,,,CT,Catania,Tremestieri Etneo,VIA LEONARDO DA VINCI 35,VILLA IGEA,Comunit Terapeutica Assistita,Sede Operativa
1800,,,,CT,Catania,Zafferana Etnea,VIA CASSONE 51,VILLA LETIZIA SRL,Comunit Terapeutica Assistita,Sede Operativa
1801,,,,CT,Catania,Misterbianco,VIA PILATA 8,VILLA LISA SRL,Residenza Sanitaria Assistita,Sede Operativa
1802,,,,CT,Catania,Misterbianco,VIA PILATA 8,VILLA LISA SRL AMBULATORIO,Presidio ambulatoriali recupero riabilitazione,Sede Operativa
1803,,,,CT,Catania,Pedara,VIA ETNEA 165/A,VILLA MARIKA SRL,Presidio ambulatoriali recupero riabilitazione,Sede Operativa
1804,,,,CT,Catania,Aci Sant'Antonio,VIA LAVINA 129,VILLA S ANTONIO SRL,Comunit Terapeutica Assistita,Sede Operativa
1805,,,,CT,Catania,Milo,VIA CASELLE PIANOGRANDE 50,VILLA SALVADOR SRL ,Comunit Terapeutica Assistita,Sede Operativa
1806,,,,CT,Catania,Milo,CORSO ITALIA 21,VILLA SALVADOR SRL ,Comunit Terapeutica Assistita,Sede Operativa
1807,,,,CT,Catania,,CORSO ITALIA 78/84,VILLA SANDRA,Presidi di riabilitazione funzionale di portatori disabilit fisiche psichiche e sensoriali,Sede Operativa
1808,,,,CT,Catania,San Giovanni la Punta,VIA ACI BONACCORSI 16,VILLA SANDRA,Presidi di riabilitazione funzionale di portatori disabilit fisiche psichiche e sensoriali,Sede Operativa
1809,,,,CT,Catania,Catania,VIA NUOVALUCELLO 57,VILLA VERDE SRL,Comunit Terapeutica Assistita,Sede Operativa
1810,,,,CT,Catania,Mascali,VIA DOMENICO NICOLOSI 106,VILLAGGIO MEDITERRANEO ,Presidi di riabilitazione funzionale di portatori disabilit fisiche psichiche e sensoriali,Sede Operativa
1811,,,,CT,Catania,Catania,VIA SUOR MARIA MAZZARELLO NN. 50/52 ,X-RAY CATANIA SRL,Radiologia,Sede Operativa
1812,,,,CT,Catania,,VIALE DON ORIONE Nř1,X-RAY STUDIO DI DIAGNOSTICA PER IMMAGINI DI COPPOLA ELSA E COPPOLAMARZIA & C SNC,Radiologia,Sede Operativa
1813,,,,AG,Agrigento,Agrigento,viale della Vittoria 193,ABC ANALISI CLINICHE SRL,Medicina di laboratorio - Aggregazione,Punto di accesso
1814,,,,AG,Agrigento,Montallegro,VIA INGRAUDO GAGLIANO SALVATORE,ABC ANALISI CLINICHE SRL,Medicina di laboratorio - Aggregazione,Punto di accesso
1815,,,,AG,Agrigento,Agrigento,via P. Nenni s.n.,ABC ANALISI CLINICHE SRL,Medicina di laboratorio - Aggregazione,Punto di accesso
1816,,,,AG,Agrigento,Agrigento,Viale della Vittoria 271/bis,ABC ANALISI CLINICHE SRL ,Medicina di laboratorio - Aggregazione,Sede Operativa
1817,,,,AG,Agrigento,Aragona,VIA TORINO 10,AESCULAPIUS SRL DI DOTTSSA G LATTUCA,Medicina di laboratorio,Sede Operativa
1818,,,,AG,Agrigento,Agrigento,"VIA MATTEO CIMARRA, 39",AIAS ONLUS - SEZ AGRIGENTO - DI STEFANIA BUONGIORNO,Presidi di riabilitazione funzionale di portatori disabilit fisiche psichiche e sensoriali,Sede Operativa
1819,,,,AG,Agrigento,Grotte,VIA MATTEOTTI 7,AMB ODONT DOTT GIOVANNI RANDAZZO,Odontoiatria,Sede Operativa
1820,,,,AG,Agrigento,Bivona,VIA GIRGENTI 53,AMB SPECIALISTICO RENATO TRAINA SRL,Dialisi,Sede Operativa
1821,,,,AG,Agrigento,Cattolica Eraclea,CORSO REGINA MARGHERITA 206,AMBULATORIO DENTISTICO DOTT FAUSTO ARMENIO,Odontoiatria,Sede Operativa
1822,,,,AG,Agrigento,Ravanusa,C.SO GARIBALDI 273,AMBULATORIO DERMATOLOGIA DOTT ANGELO LENTINI,Dermatologia,Sede Operativa
1823,,,,AG,Agrigento,Favara,VIA PIERSANTI MATTARELLA 3/A,AMBULATORIO DERMATOLOGICO DOTT DISTEFANO GIUSEPPE SAS,Dermatologia,Sede Operativa
1824,,,,AG,Agrigento,Siculiana,VIA MAZZINI 16/A,AMBULATORIO DI CARDIOLOGIA DELL DOTTSSA SAMPERISI GIUSEPPA ELEONORA SAS,Cardiologia,Sede Operativa
1825,,,,AG,Agrigento,Palma di Montechiaro,VIA FIORENTINO 47/53,AMBULATORIO DI CARDIOLOGIA DEL DOTT ALFONSO SCIARRATTA SAS,Cardiologia,Sede Operativa
1826,,,,AG,Agrigento,Agrigento,VIA S. FRANCESCO D'ASSISI 45,AMBULATORIO DI CARDIOLOGIA DOTT ANDREA DINOLFO,Cardiologia,Sede Operativa
1827,,,,AG,Agrigento,Palma di Montechiaro,VIA TONNARELLA 6,AMBULATORIO DI CARDIOLOGIA DOTT DOMENICO SFERRAZZA,Cardiologia,Sede Operativa
1828,,,,AG,Agrigento,Burgio,VIA VITT. EMANUELE 12,AMBULATORIO DI FISIOCHINESITERAPIA DON GIUSEPPE LEONE DI FILIPPO LEONE & C SAS,Presidio ambulatoriali recupero riabilitazione,Sede Operativa
1829,,,,AG,Agrigento,Santa Margherita di Belice,COMPARTO 206 LOTTO 6 E 7,AMBULATORIO DI FISIOCHINESITERAPIA DON GIUSEPPE LEONE DI FILIPPO LEONE & C SAS ,Presidio ambulatoriali recupero riabilitazione,Sede Operativa
1830,,,,AG,Agrigento,Raffadali,VIA DIANA 29,AMBULATORIO DI UROLOGIA DOTT MINACAPILLI GIUSEPPE,Urologia,Sede Operativa
1831,,,,AG,Agrigento,Cianciana,CORSO COMMENDATORE CINQUEMANI ARCURI 133,AMBULATORIO MEDICO DENTISTICO CARDILE & C SAS DEL DOTT CARDILE TOMMASO,Odontoiatria,Sede Operativa
1832,,,,AG,Agrigento,Raffadali,P.ZZA PROGRESSO 15/16,AMBULATORIO MEDICO DI DERMATOLOGIA DOTT SALVATORE GARZIANO ,Dermatologia,Sede Operativa
1833,,,,AG,Agrigento,Santo Stefano Quisquina,VIA REINA 1,AMBULATORIO MEDICO OCULISTICO DOTT A MASSARO & C SAS,Oculistica e chirurgia ambulatoriale,Sede Operativa
1834,,,,AG,Agrigento,Ribera,VIA PIER DELLE VIGNE 44,AMBULATORIO ODONTOIATRICO DEL DOTT GIUSEPPE MARRONE,Odontoiatria,Sede Operativa
1835,,,,AG,Agrigento,Casteltermini,P.TTA GEN. C.A. DALLA CHIESA 30,AMBULATORIO ODONTOIATRICO DOTT DE MARCO VINCENZO,Odontoiatria,Sede Operativa
1836,,,,AG,Agrigento,Cattolica Eraclea,VIA G. AMENDOLA 5,AMBULATORIO ODONTOIATRICO DOTT PAOLO ENZO CAMMALLERI,Odontoiatria,Sede Operativa
1837,,,,AG,Agrigento,Campobello di Licata,VIA EDISON 2,AMBULATORIO ODONTOIATRICO DOTT CASTRONOVO ROSARIO & C SAS,Odontoiatria,Sede Operativa
1838,,,,AG,Agrigento,Palma di Montechiaro,P.ZZA DOMENICO AQUILINO 136,AMBULATORIO ODONTOIATRICO DOTT GIUSEPPE BURGIO,Odontoiatria,Sede Operativa
1839,,,,AG,Agrigento,Cattolica Eraclea,VIA CAMPIDOGLIO 12,AMBULATORIO ODONTOIATRICO DOTT GIUSEPPE MESSINA,Odontoiatria,Sede Operativa
1840,,,,AG,Agrigento,Agrigento,VIA IMERA 97,AMBULATORIO ODONTOIATRICO DOTT MARIA GIOVANNA POMO & CAPITANO SAS,Odontoiatria,Sede Operativa
1841,,,,AG,Agrigento,Palma di Montechiaro,VIA PERGUSA 75,AMBULATORIO ODONTOIATRICO DOTT PAOLO DIFALCO,Odontoiatria,Sede Operativa
1842,,,,AG,Agrigento,Favara,VIA SANT'ANGELO 51,AMBULATORIO ODONTOIATRICO DOTT SALVATORE CASA',Odontoiatria,Sede Operativa
1843,,,,AG,Agrigento,Favara,VIA KENNEDY 86,AMBULATORIO ODONTOIATRICO DOTT SALVATORE FALZONE,Odontoiatria,Sede Operativa
1844,,,,AG,Agrigento,Palma di Montechiaro,VIA NINO BIXIO 56,AMBULATORIO ODONTOIATRICO DOTT SCICHILONE SANDRO,Odontoiatria,Sede Operativa
1845,,,,AG,Agrigento,Racalmuto,VIA GARIBALDI 68,AMBULATORIO ODONTOIATRICO DOTT TAIBI CALOGERO & C SAS,Odontoiatria,Sede Operativa
1846,,,,AG,Agrigento,Agrigento,VIA MADONNA DELLE ROCCHE 2,AMBULATORIO ODONTOIATRICO DOTT TRAVERSA LUIGI SAS,Odontoiatria,Sede Operativa
1847,,,,AG,Agrigento,Siculiana,VIA MICHELANGELO 12,AMBULATORIO ODONTOIATRICO DOTTSSA SMV DI CARO SRL,Odontoiatria,Sede Operativa
1848,,,,AG,Agrigento,Cammarata,VIA VENEZIA 101,AMBULATORIO ODONTOIATRICO DOTTSSA DI MARCO GIUSEPPINA,Odontoiatria,Sede Operativa
1849,,,,AG,Agrigento,Racalmuto,VIA GARIBALDI 21,AMBULATORIO ODONTOIATRICO DOTTSSA EMANUELA DI VITA SAS,Odontoiatria,Sede Operativa
1850,,,,AG,Agrigento,Santa Elisabetta,VIA NAZIONALE 27,AMBULATORIO ODONTOIATRICO DOTTSSA FRAGAPANE ANGELA MARIA ,Odontoiatria,Sede Operativa
1851,,,,AG,Agrigento,Ravanusa,C.SO GARIBALDI 224,AMBULATORIO ODONTOIATRICO DOTTSSA VITTORIA ZAGARRIO,Odontoiatria,Sede Operativa
1852,,,,AG,Agrigento,San Giovanni Gemini,VIA DEI GERANI Nř 4,AMBULATORIO ODONTOIATRICO IL SORRISO SRL,Odontoiatria,Sede Operativa
1853,,,,AG,Agrigento,Campobello di Licata,VIA BARONE LA LOMIA 33/35,AMBULATORIO ODONTOIATRICO NOBILE DI NOBILE NOEMI & C SNC,Odontoiatria,Sede Operativa
1854,,,,AG,Agrigento,Raffadali,VIA ROMA 89,AMBULATORIO ODONTOIATRICO VECCHIO ANTONIO ORALSAN SAS,Odontoiatria,Sede Operativa
1855,,,,AG,Agrigento,Sciacca,VIA G. VERDI 27,AMBULATORIO ONDONTOIATRICO DOTT MASSIMO VENTO,Odontoiatria,Sede Operativa
1856,,,,AG,Agrigento,Canicatt,VIA CAPITANO MAIRA 45,AMBULATORIO OSTETRICIA E GINECOLOGIA DOTT LALOMIA GIOACHINO,Ostetricia e ginecologia,Sede Operativa
1857,,,,AG,Agrigento,Agrigento,VIA PETRARCA 2/BIS,AMBULATORIO OSTETRICIA E GINECOLOGIA DOTTSSA ROSANO ANGELA,Ostetricia e ginecologia,Sede Operativa
1858,,,,AG,Agrigento,Agrigento,VIA GIOENI 43,AMBULATORIO OSTETRICIA E GINECOLOGIA DOTTSSA VALERIA CAVALLERO ,Ostetricia e ginecologia,Sede Operativa
1859,,,,AG,Agrigento,Sciacca,VIA CAPPUCCINI 145,ANALISI CLINICHE BIOSALUS SNC DI BOLLARA GIUSEPPINA E COGNATA CATERINA,Medicina di laboratorio,Sede Operativa
1860,,,,AG,Agrigento,Menfi,VIA A. VOLTA 34,ANALISI CLINICHE DOTT ACCORDINO F & LA BELLA C SNC,Medicina di laboratorio,Sede Operativa
1861,,,,AG,Agrigento,Porto Empedocle,VIA SALITA CHIESA 30,ANALISI CLINICHE DOTT PAOLA MALATO SRL,Medicina di laboratorio,Sede Operativa
1862,,,,AG,Agrigento,Cammarata,C.SO MATTEOTTI 7/11,ANALISI CLINICHE E MICROBIOLOGICHE DI MANGIAPANE GIUSEPPA & C SAS,Medicina di laboratorio,Sede Operativa
1863,,,,AG,Agrigento,Favara,VIA REGINA MARGHERITA 71,ANALIT SC A RL,Medicina di laboratorio - Aggregazione,Sede Operativa
1864,,,,AG,Agrigento,Favara,VIA REGINA MARGHERITA 71,ANALIT SC A RL,Medicina di laboratorio - Aggregazione,Punto di accesso
1865,,,,AG,Agrigento,Casteltermini,VIA CARLO ALBERTO DALLA CHIESA 7,ANALIT SC A RL,Medicina di laboratorio - Aggregazione,Punto di accesso
1866,,,,AG,Agrigento,Agrigento,VIA MANTEGNA 41,"ANALITIKON SNC - CHIMICA, CLINICA E BATTERIOLOGICA DEL DOTT G CARADONNA & C ",Medicina di laboratorio,Sede Operativa
1867,,,,AG,Agrigento,Montallegro,VIA LIBERTA' N. 4,ANDROS MEDICAL SRL CENTRO DI FISIOTERAPIA E RIABILITAZIONE,Presidio ambulatoriali recupero riabilitazione - Ortopedia e Traumatologia,Sede Operativa
1868,,,,AG,Agrigento,Canicatt,C/da Corrice snc,ASSOCIAZIONE ABACA (ONLUS),Centro diurno per soggetti affetti da disturbo autistico,Sede Operativa
1869,,,,AG,Agrigento,Agrigento,"VIA GRAMSCI, 6",ASSOCIAZIONE CASA DELLA SPERANZA DON A GINEX - ONLUS,Presidi di riabilitazione funzionale di portatori disabilit fisiche psichiche e sensoriali,Sede Operativa
1870,,,,AG,Agrigento,Ravanusa,VIA LINCOLN 178,ASSOCIAZIONE CENTRO AMICO ONLUS,Presidi di riabilitazione funzionale di portatori disabilit fisiche psichiche e sensoriali,Sede Operativa
1871,,,,AG,Agrigento,Sambuca di Sicilia,"VIALE GIOVANNI XXIII, 2 ",ASSOCIAZIONE OASI CANA - ONLUS CENTRO SOLIDALI CON TE DI A ADORNO,Presidi di riabilitazione funzionale di portatori disabilit fisiche psichiche e sensoriali,Sede Operativa
1872,,,,AG,Agrigento,Favara,VIA TEN. COL. STUTO 12,ATTANASIO DOTT SALVATORE,Pneumologia,Sede Operativa
1873,,,,AG,Agrigento,Menfi,VICOLO DEL MANDORLO SN ,AUTOS CENTRO DIURNO PER ASSISTENZA A PERSONE AFFETTE DA DISTURBO AUTISTICO GESTITO DALLA SOCIETA ATI AEQUITAS SRLS - ASDA SRLS - ASSOCIAZIONE LA CRISALIDE,Centro diurno per soggetti affetti da disturbo autistico,Sede Operativa
1874,,,,AG,Agrigento,Sciacca,,AZIENDA TERMALE FINTUR SCIACCA,Terme,Sede Operativa
1875,,,,AG,Agrigento,Favara,VIA CAPITANO CALLEA 30,BIOECO ANALISI SRL ,Medicina di laboratorio,Sede Operativa
1876,,,,AG,Agrigento,Agrigento,VIA NUOVO COMPARTO 56 LOTTI 10/11,BIOS - MEDIC SRL,Dialisi,Sede Operativa
1877,,,,AG,Agrigento,San Giovanni Gemini,VIA G. PASCOLI 18,BIOTECHNOLOGIES SOCIETA' CONSORTILE A RL,Medicina di laboratorio - Aggregazione,Sede Operativa
1878,,,,AG,Agrigento,San Giovanni Gemini,VIA G. PASCOLI 18,BIOTECHNOLOGIES SOCIETA' CONSORTILE A RL,Medicina di laboratorio - Aggregazione,Punto di accesso
1879,,,,AG,Agrigento,Menfi,P.ZZA VITTORIO EMANUELE 7,CACIOPPO DOTT SERGIO & C SAS,Cardiologia,Sede Operativa
1880,,,,AG,Agrigento,Siculiana,VIA SIRACUSA 2,CAD SRL,Medicina di laboratorio,Sede Operativa
1881,,,,AG,Agrigento,Agrigento,"VIA ORTOLANI, 4 ",CAPP COOPERATIVA SOCIALE ,Presidi di riabilitazione funzionale di portatori disabilit fisiche psichiche e sensoriali,Sede Operativa
1882,,,,AG,Agrigento,Santo Stefano Quisquina,VIA NAZIONALE 16,CASA DI CURA I ATTARDI ,Casa di cura,Sede Operativa
1883,,,,AG,Agrigento,Sciacca,VIA DEL GIGLIO 190 ,CASA DI CURA SANTA MARIA DEL GIGLIO SRL DI ATRIA ANDREA,Comunit Terapeutica Assistita,Sede Operativa
1884,,,,AG,Agrigento,Agrigento,VIA PORTA AUREA SNC,CASA DI CURA SANT'ANNA,Casa di cura,Sede Operativa
1885,,,,AG,Agrigento,Agrigento,VIA PORTA AUREA SNC,CASA DI CURA SANT'ANNA ,Attivit ambulatoriale case di cura private,Sede Operativa
1886,,,,AG,Agrigento,Canicatt,V.LE REGINA MARGHERITA 47,CEDIM SRL (CENTRO DIAGNOSTICA PER IMMAGINI),Radiologia,Sede Operativa
1887,,,,AG,Agrigento,Sciacca,VIA L. STURZO 18,CENTRO ANALISI CLINICHE BIOLOGICHE PIAZZA E CIACCIO & C SNC,Medicina di laboratorio,Sede Operativa
1888,,,,AG,Agrigento,Ribera,VIA GARIBALDI 10,CENTRO BIOS SRL ANALISI CHIMICO CLINICHE DOTT PAOLO TORTORICI,Medicina di laboratorio,Sede Operativa
1889,,,,AG,Agrigento,Sciacca,VIA DELLEGARNETTE 12,CENTRO ODONTOIATRICO DOTTSSA SARA L DI MARIA SAS,Odontoiatria,Sede Operativa
1890,,,,AG,Agrigento,Agrigento,VIA PIERSANTI MATTARELLA 87,CENTRO AMBULATORIALE DI EMODIALISI AURORA SRL,Dialisi,Sede Operativa
1891,,,,AG,Agrigento,Licata,VIA IPPOLITO NIEVO 2,CENTRO ANALISI OLTREPONTE DRSSA GIOVANNA VINCENTI,Medicina di laboratorio,Sede Operativa
1892,,,,AG,Agrigento,Agrigento,VIA BARONE CELSA 10/12,CENTRO ANALISI CLINICHE BIOLOGICHE CAM SRL,Medicina di laboratorio,Sede Operativa
1893,,,,AG,Agrigento,Ribera,VIA TERRITO 16,CENTRO ANALISI CLINICHE BIOTRE SRL,Medicina di laboratorio - Aggregazione,Sede Operativa
1894,,,,AG,Agrigento,Ribera,CORSO F. CRISPI 25/27,CENTRO ANALISI CLINICHE BIOTRE SRL,Medicina di laboratorio - Aggregazione,Punto di accesso
1895,,,,AG,Agrigento,Ribera,VIA RUGGERO NORMANNO 146 ,CENTRO ANALISI CLINICHE BIOTRE SRL,Medicina di laboratorio - Aggregazione,Punto di accesso
1896,,,,AG,Agrigento,Ribera,VIA OLIVETO 63,CENTRO ANALISI CLINICHE BIOTRE SRL,Medicina di laboratorio - Aggregazione,Punto di accesso
1897,,,,AG,Agrigento,Cianciana,VIA MARTORANA 2,CENTRO ANALISI CLINICHE DI GAGLIANO GIUSEPPE SAS,Medicina di laboratorio,Sede Operativa
1898,,,,AG,Agrigento,Canicatt,VIA FRANCIA 4,CENTRO ANALISI CLINICHE GUCCIONE SRL,Medicina di laboratorio,Sede Operativa
1899,,,,AG,Agrigento,Castrofilippo,VIA 1ř MAGGIO 5,CENTRO ANALISI CLINICHE MARCHESE RAGONA SRL,Medicina di laboratorio,Sede Operativa
1900,,,,AG,Agrigento,Favara,VIA MULINO 4,CENTRO ANALISI CLINICHE SRL ,Medicina di laboratorio,Sede Operativa
1901,,,,AG,Agrigento,Favara,VIA PAPA LUCIANI 17/19,CENTRO ANALISI DARWIN SRL DI DOTTSSA ANTONELLA LICATA,Medicina di laboratorio,Sede Operativa
1902,,,,AG,Agrigento,Agrigento,VIA LOMBARDIA 58,CENTRO ANALISI MOSE' SRL DI TRUPIA AURELIO,Medicina di laboratorio,Sede Operativa
1903,,,,AG,Agrigento,Ravanusa,VIA MARTIRI XVI MARZO 1,CENTRO BIOTERAPICO SRL,Presidio ambulatoriali recupero riabilitazione,Sede Operativa
1904,,,,AG,Agrigento,Licata,VIA DANTE 17,CENTRO CARDIOVASCOLARE DEL DOTTOR SERGIO LICATA & C SAS,Cardiologia,Sede Operativa
1905,,,,AG,Agrigento,Lampedusa e Linosa,VIA GRECALE 22,CENTRO CLINICO LAMPEDUSA SRL ,Medicina di laboratorio,Sede Operativa
1906,,,,AG,Agrigento,Naro,VIA B. BARTOLOMEO RIOLO 20,CENTRO DENTISTICO DI ZARBO BALDASSARE & C SAS,Odontoiatria,Sede Operativa
1907,,,,AG,Agrigento,Licata,P.ZZA LINARES 8,CENTRO DERMATOLOGICO DOTT CRISTOFORO PIACENTI & C SAS,Dermatologia,Sede Operativa
1908,,,,AG,Agrigento,Agrigento,VIA F. CRISPI 146,CENTRO DERMATOLOGICO DOTTOR CARMELO SGARITO & C SAS,Dermatologia,Sede Operativa
1909,,,,AG,Agrigento,Sciacca,VIA P GERARDI 116,CENTRO DI BIODIAGNOSTICA DR GAETANO DI NATALE,Medicina di laboratorio,Sede Operativa
1910,,,,AG,Agrigento,Agrigento,VIA IMERA 45/49 ,CENTRO DI DIAGNOSTICA E TERAPIA FISICA DOTTRI MONTALBANO SRL,Presidio ambulatoriali recupero riabilitazione,Sede Operativa
1911,,,,AG,Agrigento,Agrigento,VIA LAURICELLA 9,CENTRO DI DIAGNOSTICA PER IMMAGINI SRL DOTT VINCENZO FRANGIAMORE,Radiologia,Sede Operativa
1912,,,,AG,Agrigento,Sciacca,VIA MODIGLIANI 45,CENTRO DI EDUCAZIONE PSICOMOTORIA SRL,Presidio ambulatoriali recupero riabilitazione,Sede Operativa
1913,,,,AG,Agrigento,Agrigento,VIA RAGAZZI DEL 99 N. 72,CENTRO DI FISIOKINESITERAPIA ELIOS SOC COOP,Poliambulatorio,Sede Operativa
1914,,,,AG,Agrigento,Ribera,VIA VETRAI 7/9,CENTRO DI FISIOTERAPIA SCIACCA SRL,Presidio ambulatoriali recupero riabilitazione,Sede Operativa
1915,,,,AG,Agrigento,Sciacca,VIA OVIDIO 14,CENTRO DI MEDICINA E RADIOLOGIA SRL DI DOTT MARCELLO PALAZZOTTO,Radiologia,Sede Operativa
1916,,,,AG,Agrigento,Sambuca di Sicilia,VIA GIROLAMO GUASTO 19,CENTRO DI MEDICINA POLISPECIALISTICA SRL ,Presidio ambulatoriali recupero riabilitazione - Ortopedia e Traumatologia,Sede Operativa
1917,,,,AG,Agrigento,Sciacca,VIA MADONNA DELLA ROCCA 18/20,CENTRO DI ORTOPEDIA E FISIOTERAPIA DEL PROF MANGIARACINA AGOSTINO SRL,Presidio ambulatoriali recupero riabilitazione - Ortopedia e Traumatologia,Sede Operativa
1918,,,,AG,Agrigento,Agrigento,VIA E. AMARI 2/H,CENTRO DI RADIOLOGIA MEDICA SRL DI PIAZZA VITA,Radiologia,Sede Operativa
1919,,,,AG,Agrigento,Santa Elisabetta,C.SO UMBERTO 550,CENTRO DI RIABILITAZIONE FISICA ARTROSAN SRL,Presidio ambulatoriali recupero riabilitazione,Sede Operativa
1920,,,,AG,Agrigento,Agrigento,VIA PIRANDELLO 14 SEDE LEGALE,CENTRO DIAGNOSTICA E TERAPIA FISICA DOTT G MONTALBANO SRL,Radiologia,Sede Operativa
1921,,,,AG,Agrigento,Agrigento,V.LE DELLA VITTORIA 271/BIS,CENTRO DIAGNOSTICA PER IMMAGINI DOTT ALFONSO LO ZITO SRL,Radiologia,Sede Operativa
1922,,,,AG,Agrigento,Aragona,VIA ROMA 92/93,CENTRO DIAGNOSTICO DOTTSSA ALONGI DEL DOTT DI BETTA GIUSEPPE & C SAS,Medicina di laboratorio,Sede Operativa
1923,,,,AG,Agrigento,Licata,VIA GELA 219,CENTRO DIALISI SAN GIOVANNI SRL,Dialisi,Sede Operativa
1924,,,,AG,Agrigento,Favara,VIA MONTEVAGO 8,CENTRO DONNA GEORGE SAND ONLUS,Consultorio,Sede Operativa
1925,,,,AG,Agrigento,Agrigento,VIA DELLA VITTORIA 240,CENTRO EMODIAGNOSTICO ANALISI CLINICHE SANTI BIVONA SRLS,Medicina di laboratorio,Sede Operativa
1926,,,,AG,Agrigento,Agrigento,VIA LOMBARDIA 70 (VILL. MOS,CENTRO EMODIALISI IPPOCRATE SRL,Dialisi,Sede Operativa
1927,,,,AG,Agrigento,Montevago,VIA COMANDANTE POWER 2,CENTRO FISIOMON SAS DI SALVAGGIO MARGHERITA & C,Presidio ambulatoriali recupero riabilitazione,Sede Operativa
1928,,,,AG,Agrigento,Porto Empedocle,VIA CASCINA SNC,CENTRO FISIOTERAPICO EMPEDOCLE SRL ,Presidio ambulatoriali recupero riabilitazione,Sede Operativa
1929,,,,AG,Agrigento,Cattolica Eraclea,VIA L. EINAUDI 5,CENTRO FISIOTERAPICO HERACLES SRL,Presidio ambulatoriali recupero riabilitazione,Sede Operativa
1930,,,,AG,Agrigento,Palma di Montechiaro,P.ZZA REGINA MARGHERITA 11,CENTRO MED DI FKT ESCULAPIO SRL UNIPERSONALE,Presidio ambulatoriali recupero riabilitazione,Sede Operativa
1931,,,,AG,Agrigento,Siculiana,VIA MATTEOTTI 3,CENTRO MEDICO BENESSERE SRL DI LO PRESTI A GIUSEPPE,Presidio ambulatoriali recupero riabilitazione,Sede Operativa
1932,,,,AG,Agrigento,Licata,VIA CANNAROZZO 10,CENTRO MEDICO DENTISTICO DI FALZONE SALVATORE & C SAS,Odontoiatria,Sede Operativa
1933,,,,AG,Agrigento,Canicatt,VIA FRANCIA 46,CENTRO MEDICO DENTISTICO DOTT CAPONCELLO LAURICELLA SAS,Odontoiatria,Sede Operativa
1934,,,,AG,Agrigento,Porto Empedocle,VIA XXIV MAGGIO 3,CENTRO MEDICO DIAGNOSTICO EMPEDOCLE SRL DOTT GIUSEPPE TAGLIARINI,Medicina di laboratorio,Sede Operativa
1935,,,,AG,Agrigento,Aragona,VIA PETRUSELLA 57,CENTRO MEDICO ODONTOIATRICO ARADENT SRL,Odontoiatria,Sede Operativa
1936,,,,AG,Agrigento,Montallegro,CORSO VITTORIO EMANUELE 87,CENTRO ODONTOIATRICO DI SPAGNOLO VITO SAS,Odontoiatria,Sede Operativa
1937,,,,AG,Agrigento,Sciacca,VIALE DELLA VITTORIA 2,CENTRO ODONTOIATRICO DI SPAGNOLO VITO SAS,Odontoiatria,Sede Operativa
1938,,,,AG,Agrigento,Siculiana,VIA CLEMENTE CIGNO 10,CENTRO ODONTOIATRICO DOTT.SSA CARCIOTTO GIUSEPPA MARIA & C SAS,Odontoiatria,Sede Operativa
1939,,,,AG,Agrigento,Agrigento,VIA GUSTAVO CHIESI 15,CENTRO ODONTOSTOMATOLOGICO CASTELLINO SRL,Odontoiatria,Sede Operativa
1940,,,,AG,Agrigento,Agrigento,VIA EMPEDOCLE 111,CENTRO ODONTOSTOMATOLOGICO SAS DI ZAFFUTO EDOARDO & C,Odontoiatria,Sede Operativa
1941,,,,AG,Agrigento,Palma di Montechiaro,VIA CANGIAMILA 855,CENTRO POLIAMBULATORIALE CAF SRL,Odontoiatria,Sede Operativa
1942,,,,AG,Agrigento,Sciacca,VIA G. LICATA 16,CENTRO POLIDIAGNOSTICO E TERAPEUTICO SACCENSE SRL,Medicina di laboratorio,Sede Operativa
1943,,,,AG,Agrigento,Palma di Montechiaro,V.LE PIRANDELLO 24,CENTRO POLIDIAGNOSTICO NUCERA SRL,Radiologia,Sede Operativa
1944,,,,AG,Agrigento,Canicatt,VIA CALABRIA 23,CENTRO POLIDIAGNOSTICO SRL ,Radiologia e Tac,Sede Operativa
