COMUNE,LATITUDINE,LONGITUDINE,CAP,Indirizzo,Denominazione struttura,Tipo assistenza erogata,Descrizione tipo assistenza erogata,Tipo struttura,Denominazione struttura di ricovero,Mesi di funzionamento,Presenza Apparecchiature,Giorni settimanali di apertura,Ore settimanali di apertura,Partita IVA,E-mail,Sito web,Prefisso,Telefono,Prefisso fax,Numero fax
0,0.0,0.0,96011,C.DA OLIVETO P.D.L. BRUCOLI MARE,DIAVERUM ITALIA SRL AUGUSTA,S01,ATTIVITA' CLINICA,ALTRO TIPO DI STRUTTURA TERRITORIALE,,1,S,6,54,2243300361.0,diaverum@.pec.it,,931,982703,931.0,982703.0
Siracusa,36.716419,15.0894939,96018,VIA MARSALA; 8,CENTRO OTORINO PACHINESE,S01,ATTIVITA' CLINICA,AMBULATORIO E LABORATORIO,,12,N,5,18,1871340897.0,corrado.giuliano@libero.it,,93,591988,,
0,0.0,0.0,96100,VIA CASSARO S.N.,CASA DI CURA VILLA AZZURRA - GESIN Srl,S01,ATTIVITA' CLINICA,AMBULATORIO E LABORATORIO,C. DI CURA 'VILLA AZZURRA' - GESIN SRL,12,S,5,9,1851530897.0,info@villaazzurra.it,www.villaazzurra.it,931,788111,931.0,788160.0
0,0.0,0.0,96100,VIA CASSARO S.N.,CASA DI CURA VILLA AZZURRA - GESIN Srl,S02,DIAGNOSTICA STRUMENTALE E PER IMMAGINI,AMBULATORIO E LABORATORIO,C. DI CURA 'VILLA AZZURRA' - GESIN SRL,12,S,2,4,1851530897.0,info@villaazzurra.it,www.villaazzurra.it,931,788111,931.0,788160.0
0,41.970144,12.8705961,96010,VIA DELLE CAVE; 62,STUDIO DI RADIOLOGIA DR. BIRRICO S.r.l.S.,S02,DIAGNOSTICA STRUMENTALE E PER IMMAGINI,AMBULATORIO E LABORATORIO,,12,S,5,20,1925533089.0,,,93,768222,,
Siracusa,36.7174158,15.0984749,96018,VIA CAVOUR; 12,CENTRO ANALISI CLINICHE PACHINO,S03,ATTIVITA' DI LABORATORIO,AMBULATORIO E LABORATORIO,,12,S,5,42,1860030897.0,,,931,594395,931.0,594395.0
Siracusa,36.8936569,15.0706512,96017,VIA NICOTERA; 36,CENTRO OCULISTICO DOTT. CORRADO MIGLIORE SAS,S01,ATTIVITA' CLINICA,AMBULATORIO E LABORATORIO,,7,N,3,20,1934730894.0,,,931,891528,,
0,0.0,0.0,96011,C.DA GRANATELLO,AMBULATORIO P.O. MUSCATELLO,S01,ATTIVITA' CLINICA,AMBULATORIO E LABORATORIO,P.O. MUSCATELLO AUGUSTA,12,N,6,36,1661590891.0,ospedalemuscatello@infinito.it,www.osp.sr.it,931,989111,931.0,989018.0
0,0.0,0.0,96011,C.DA GRANATELLO,AMBULATORIO P.O. MUSCATELLO,S02,DIAGNOSTICA STRUMENTALE E PER IMMAGINI,AMBULATORIO E LABORATORIO,P.O. MUSCATELLO AUGUSTA,12,N,6,36,1661590891.0,ospedalemuscatello@infinito.it,www.osp.sr.it,931,989111,931.0,989018.0
0,0.0,0.0,96011,C.DA GRANATELLO,AMBULATORIO P.O. MUSCATELLO,S03,ATTIVITA' DI LABORATORIO,AMBULATORIO E LABORATORIO,P.O. MUSCATELLO AUGUSTA,12,N,6,36,1661590891.0,ospedalemuscatello@infinito.it,www.osp.sr.it,931,989111,931.0,989018.0
0,0.0,0.0,96011,C.DA GRANATELLO C/O P.O. AUGUSTA,POLIAMBULATORIO A.S.B. AUGUSTA,S01,ATTIVITA' CLINICA,AMBULATORIO E LABORATORIO,,12,S,5,38,1661590891.0,,,931,989376,931.0,989373.0
0,0.0,0.0,96011,C.DA GRANATELLO C/O P.O. AUGUSTA,POLIAMBULATORIO A.S.B. AUGUSTA,S02,DIAGNOSTICA STRUMENTALE E PER IMMAGINI,AMBULATORIO E LABORATORIO,,12,S,3,13,1661590891.0,,,931,989376,931.0,989373.0
0,0.0,0.0,96012,C.DA CHIUSA DI CARLO,P.O. DI MARIA,S01,ATTIVITA' CLINICA,AMBULATORIO E LABORATORIO,P.O. DI MARIA AVOLA,12,N,6,36,1661590891.0,,,931,582111,931.0,582278.0
0,0.0,0.0,96012,C.DA CHIUSA DI CARLO,P.O. DI MARIA,S02,DIAGNOSTICA STRUMENTALE E PER IMMAGINI,AMBULATORIO E LABORATORIO,P.O. DI MARIA AVOLA,12,N,6,36,1661590891.0,,,931,582111,931.0,582278.0
0,0.0,0.0,96012,C.DA CHIUSA DI CARLO,P.O. DI MARIA,S03,ATTIVITA' DI LABORATORIO,AMBULATORIO E LABORATORIO,P.O. DI MARIA AVOLA,12,N,6,36,1661590891.0,,,931,582111,931.0,582278.0
0,0.0,0.0,96016,VIA COLLE ROGGIO S.P. LENTINI-SCORDIA,AMBULATORIO P. O. GEN. DI ZONA,S01,ATTIVITA' CLINICA,AMBULATORIO E LABORATORIO,OSPEDALE GENERALE DI ZONA,12,S,6,36,1661590891.0,ds.lentini@asp.sr.it,www.asp.sr.it,95,909111,95.0,909507.0
0,0.0,0.0,96016,VIA COLLE ROGGIO S.P. LENTINI-SCORDIA,AMBULATORIO P. O. GEN. DI ZONA,S02,DIAGNOSTICA STRUMENTALE E PER IMMAGINI,AMBULATORIO E LABORATORIO,OSPEDALE GENERALE DI ZONA,12,S,6,36,1661590891.0,ds.lentini@asp.sr.it,www.asp.sr.it,95,909111,95.0,909507.0
0,0.0,0.0,96016,VIA COLLE ROGGIO S.P. LENTINI-SCORDIA,AMBULATORIO P. O. GEN. DI ZONA,S03,ATTIVITA' DI LABORATORIO,AMBULATORIO E LABORATORIO,OSPEDALE GENERALE DI ZONA,12,S,6,36,1661590891.0,ds.lentini@asp.sr.it,www.asp.sr.it,95,909111,95.0,909507.0
0,0.0,0.0,96016,C/DA COLLE ROGGIO PRESSO P.O. LENTINI,POLIAMBULATORIO EX INAM LENTINI,S01,ATTIVITA' CLINICA,AMBULATORIO E LABORATORIO,,12,S,5,39,1661590891.0,distretto.lentini@asp.sr.it,,95,909906,95.0,909935.0
0,0.0,0.0,96016,C/DA COLLE ROGGIO PRESSO P.O. LENTINI,POLIAMBULATORIO EX INAM LENTINI,S02,DIAGNOSTICA STRUMENTALE E PER IMMAGINI,AMBULATORIO E LABORATORIO,,12,S,5,48,1661590891.0,distretto.lentini@asp.sr.it,,95,909906,95.0,909935.0
0,0.0,0.0,96010,VIA MARTIRI DI VIA FANI,POLIAMBULATORIO MELILLI,S01,ATTIVITA' CLINICA,AMBULATORIO E LABORATORIO,,12,S,5,35,1661590891.0,,,931,989430,931.0,989435.0
0,0.0,0.0,96010,VIA MARTIRI DI VIA FANI,POLIAMBULATORIO MELILLI,S02,DIAGNOSTICA STRUMENTALE E PER IMMAGINI,AMBULATORIO E LABORATORIO,,12,S,2,4,1661590891.0,,,931,989430,931.0,989435.0
Siracusa,36.9041481,15.0688535,96017,VIA DEI MILLE; 98,AMBULATORIO P. O. TRIGONA,S01,ATTIVITA' CLINICA,AMBULATORIO E LABORATORIO,P.O. TRIGONA NOTO,12,N,6,36,1661590891.0,,,931,890111,931.0,890334.0
Siracusa,36.9041481,15.0688535,96017,VIA DEI MILLE; 98,AMBULATORIO P. O. TRIGONA,S02,DIAGNOSTICA STRUMENTALE E PER IMMAGINI,AMBULATORIO E LABORATORIO,P.O. TRIGONA NOTO,12,N,6,36,1661590891.0,,,931,890111,931.0,890334.0
Siracusa,36.9041481,15.0688535,96017,VIA DEI MILLE; 98,AMBULATORIO P. O. TRIGONA,S03,ATTIVITA' DI LABORATORIO,AMBULATORIO E LABORATORIO,P.O. TRIGONA NOTO,12,N,6,36,1661590891.0,,,931,890111,931.0,890334.0
0,0.0,0.0,96017,VIA DEI MILLE; 98 C/O Ospedale Trigona,POLIAMBULATORIO - NOTO,S01,ATTIVITA' CLINICA,AMBULATORIO E LABORATORIO,,12,S,5,36,1661590891.0,,,931,890111,,
0,0.0,0.0,96017,VIA DEI MILLE; 98 C/O Ospedale Trigona,POLIAMBULATORIO - NOTO,S02,DIAGNOSTICA STRUMENTALE E PER IMMAGINI,AMBULATORIO E LABORATORIO,,12,S,5,37,1661590891.0,,,931,890111,,
0,0.0,0.0,96018,VIALE S. QUASIMODO S.N.,POLIAMBULATORIO DI PACHINO,S01,ATTIVITA' CLINICA,AMBULATORIO E LABORATORIO,,12,S,5,36,1661590891.0,,,931,801188,,
Siracusa,37.0731548,15.2827217,96100,Via Testaferrata 1,Ospedale Umberto I,S01,ATTIVITA' CLINICA,AMBULATORIO E LABORATORIO,P.O. UMBERTO I (EX A.O.),12,N,6,36,1661590891.0,dirrezione generale@asp.sr.it,www.asp.sr.it,931,724111,931.0,66132.0
Siracusa,37.0731548,15.2827217,96100,Via Testaferrata 1,Ospedale Umberto I,S02,DIAGNOSTICA STRUMENTALE E PER IMMAGINI,AMBULATORIO E LABORATORIO,P.O. UMBERTO I (EX A.O.),12,N,6,36,1661590891.0,dirrezione generale@asp.sr.it,www.asp.sr.it,931,724111,931.0,66132.0
Siracusa,37.0731548,15.2827217,96100,Via Testaferrata 1,Ospedale Umberto I,S03,ATTIVITA' DI LABORATORIO,AMBULATORIO E LABORATORIO,P.O. UMBERTO I (EX A.O.),12,N,6,36,1661590891.0,dirrezione generale@asp.sr.it,www.asp.sr.it,931,724111,931.0,66132.0
Siracusa,37.0817656,15.270484,96100,VIALE EPIPOLI 74,P.O. 'A RIZZA',S01,ATTIVITA' CLINICA,AMBULATORIO E LABORATORIO,P.O. A. Rizza,12,N,6,36,1661590891.0,direzionegenerale@asp.sr.it,www.asp.sr.it,931,724502,931.0,491723.0
Siracusa,37.0817656,15.270484,96100,VIALE EPIPOLI 74,P.O. 'A RIZZA',S02,DIAGNOSTICA STRUMENTALE E PER IMMAGINI,AMBULATORIO E LABORATORIO,P.O. A. Rizza,12,N,6,36,1661590891.0,direzionegenerale@asp.sr.it,www.asp.sr.it,931,724502,931.0,491723.0
Siracusa,37.0585616,14.9024281,96010,VIA COLLEORBO s.n.,POLIAMBUL. EX INAM PALAZZOLO,S01,ATTIVITA' CLINICA,AMBULATORIO E LABORATORIO,,12,S,5,41,1661590891.0,,,931,989655,931.0,989670.0
Siracusa,37.0585616,14.9024281,96010,VIA COLLEORBO s.n.,POLIAMBUL. EX INAM PALAZZOLO,S02,DIAGNOSTICA STRUMENTALE E PER IMMAGINI,AMBULATORIO E LABORATORIO,,12,S,4,26,1661590891.0,,,931,989655,931.0,989670.0
Siracusa,37.0585616,14.9024281,96010,VIA COLLEORBO s.n.,POLIAMBUL. EX INAM PALAZZOLO,S03,ATTIVITA' DI LABORATORIO,AMBULATORIO E LABORATORIO,,12,S,6,12,1661590891.0,,,931,989655,931.0,989670.0
0,0.0,0.0,96019,VIA CAV. DOMENICO MARINA;1,POLIAMBULATORIO - ROSOLINI,S01,ATTIVITA' CLINICA,AMBULATORIO E LABORATORIO,,12,N,5,36,1661590891.0,,,931,890000,,
0,0.0,0.0,96100,TRAV. LA PIZZUTA,UNITA' OPERAT. NEUROLOGIA,S01,ATTIVITA' CLINICA,AMBULATORIO E LABORATORIO,,12,S,5,36,1661590891.0,,,931,484063,931.0,484632.0
0,0.0,0.0,96100,TRAV. LA PIZZUTA,UNITA' OPERAT. NEUROLOGIA,S02,DIAGNOSTICA STRUMENTALE E PER IMMAGINI,AMBULATORIO E LABORATORIO,,12,S,5,36,1661590891.0,,,931,484063,931.0,484632.0
Siracusa,37.0689155,15.284102,96100,VIA BRENTA; 1,POLIAMBULATORIO EX INAM SIRACUSA,S01,ATTIVITA' CLINICA,AMBULATORIO E LABORATORIO,,12,S,5,39,1661590891.0,,,931,484263,931.0,484245.0
Siracusa,37.0689155,15.284102,96100,VIA BRENTA; 1,POLIAMBULATORIO EX INAM SIRACUSA,S02,DIAGNOSTICA STRUMENTALE E PER IMMAGINI,AMBULATORIO E LABORATORIO,,12,S,5,39,1661590891.0,,,931,484263,931.0,484245.0
Siracusa,37.0985258,15.1201705,96010,VIA LIBERTA',POLIAMBULATORIO - SORTINO,S01,ATTIVITA' CLINICA,AMBULATORIO E LABORATORIO,,12,N,5,36,1661590891.0,,,931,989841,931.0,989851.0
Siracusa,37.0851254,15.2778013,96100,VIA BUFARDECI; 22,LABORATORIO DI SANITA' PUBBLIC,S03,ATTIVITA' DI LABORATORIO,AMBULATORIO E LABORATORIO,,12,N,5,38,1661590891.0,laboratorio.sp@asp.sr.it lsp@pec.asp.sr.it,,931,484424,931.0,759050.0
Siracusa,37.0813053,15.2720283,96100,VIALE EPIPOLI 72,AMB. NEUROPSICHIATRIA INF. SR,S05,ASSISTENZA PSICHIATRICA,ALTRO TIPO DI STRUTTURA TERRITORIALE,,12,N,5,60,1661590891.0,,,931,484523,931.0,484569.0
Siracusa,37.2840968,15.0050918,96016,VIA CATTOLICA 4,AMBULATORIO N.P.I. - LENTINI,S05,ASSISTENZA PSICHIATRICA,ALTRO TIPO DI STRUTTURA TERRITORIALE,,12,N,5,28,1661590891.0,npia.lentini@asp.sr.it,,95,909683,95.0,909687.0
0,0.0,0.0,96100,C.DA GRANATELLO PO AUGUSTA,AMBULATORIO N.P.I - AUGUSTA,S05,ASSISTENZA PSICHIATRICA,ALTRO TIPO DI STRUTTURA TERRITORIALE,,12,N,5,38,1661590891.0,,,931,989388,931.0,989382.0
Siracusa,36.8981987,15.0657492,96017,VIA MONTESSORI; 1,AMBULATORIO NPI - NOTO,S05,ASSISTENZA PSICHIATRICA,ALTRO TIPO DI STRUTTURA TERRITORIALE,,12,N,5,38,1661590891.0,npia.noto@pec.asp.sr.it,,931,890611,931.0,890609.0
Enna,37.6568455,14.5234591,96012,P.ZZA F. CRISPI,AMBULATORIO NPI - AVOLA,S05,ASSISTENZA PSICHIATRICA,ALTRO TIPO DI STRUTTURA TERRITORIALE,,12,N,5,38,1661590891.0,npia.noto@pec.asp.sr.it,,931,582472,,
0,0.0,0.0,96018,C.DA COZZI,AMBULATORIO NPI - PACHINO,S05,ASSISTENZA PSICHIATRICA,ALTRO TIPO DI STRUTTURA TERRITORIALE,,12,N,4,22,1661590891.0,npia.noto@pec.asp.sr.it,,931,890861,931.0,890861.0
Siracusa,36.8196087,14.9468859,96019,VIA RONCHI; 1,AMBULATORIO NPI - ROSOLINI,S05,ASSISTENZA PSICHIATRICA,ALTRO TIPO DI STRUTTURA TERRITORIALE,,12,N,2,16,1661590891.0,npia.noto@pec.asp.sr.it,,931,503047,,
0,0.0,0.0,96019,VIA MOSTRINGIANO,CENTRO SENOLOGIA PRIOLO,S02,DIAGNOSTICA STRUMENTALE E PER IMMAGINI,AMBULATORIO E LABORATORIO,,12,S,1,6,1661590891.0,,,931,769883,,
0,0.0,0.0,96010,VIA GARIBALDI S.N. (Ferla) Via San Sebastiano s.n. (Cassaro),POLIAMBULATORIO DI FERLA-CASSARO,S01,ATTIVITA' CLINICA,AMBULATORIO E LABORATORIO,,12,N,4,16,1661590891.0,,,931,989820,931.0,879090.0
0,0.0,0.0,96010,VIA GARIBALDI S.N. (Ferla) Via San Sebastiano s.n. (Cassaro),POLIAMBULATORIO DI FERLA-CASSARO,S03,ATTIVITA' DI LABORATORIO,AMBULATORIO E LABORATORIO,,12,N,1,1,1661590891.0,,,931,989820,931.0,879090.0
Siracusa,37.1653293,15.0394597,96010,VIA ALCIDE DE GASPERI; 2,AMB. DI BUCCHERI,S01,ATTIVITA' CLINICA,AMBULATORIO E LABORATORIO,,12,N,2,4,1661590891.0,,,931,989500,931.0,989510.0
Siracusa,37.0849897,15.2662412,96100,TRAVERSA PIZZUTA. 20,LABORATORIO DI TOSSICOLOGIA E BIOCHIMICA,S03,ATTIVITA' DI LABORATORIO,AMBULATORIO E LABORATORIO,,12,S,5,38,1661590891.0,ltb.sr@libero.it,,931,484576,931.0,484573.0
0,0.0,0.0,96010,VIA UMBERTO I S.N.,AMB. DI CANICATTINI BAGNI,S01,ATTIVITA' CLINICA,AMBULATORIO E LABORATORIO,,12,N,2,6,1661590891.0,,,931,945833,931.0,945146.0
0,0.0,0.0,96100,C.DA PIZZUTA EX ONP,CENTRO ALZHEIMER UNITA' DEMENZE,S05,ASSISTENZA PSICHIATRICA,ALTRO TIPO DI STRUTTURA TERRITORIALE,,12,N,5,36,1661590891.0,,,931,484694,931.0,484044.0
0,0.0,0.0,96015,C.DA COCO,UOS SPECIALISTICA FRANCOFONTE,S01,ATTIVITA' CLINICA,AMBULATORIO E LABORATORIO,,12,N,3,32,1661590891.0,distretto.lentini@asp.sr.it,,95,909842,95.0,7841658.0
Siracusa,37.0817656,15.270484,96100,VIALE EPIPOLI; 74,SPOKE TERAPIA DEL DOLORE,S01,ATTIVITA' CLINICA,AMBULATORIO E LABORATORIO,,12,N,3,18,1664590891.0,,,931,724549,,
Siracusa,37.0817656,15.270484,96100,VIALE EPIPOLI; 74,AMB. TERAPIA DEL DOLORE E CURE PALLIATIVE HOSPICE,S01,ATTIVITA' CLINICA,AMBULATORIO E LABORATORIO,P.O. A. Rizza,12,N,3,12,1661590891.0,,,931,724575,931.0,724576.0
Siracusa,37.0603498,14.9027258,96010,VIA DON LUIGI STURZO; 30,AMBULATORIO DI BUSCEMI,S01,ATTIVITA' CLINICA,AMBULATORIO E LABORATORIO,,12,N,1,2,1661590891.0,,,931,878207,931.0,8788715.0
Siracusa,37.0603498,14.9027258,96010,VIA DON LUIGI STURZO; 30,AMBULATORIO DI BUSCEMI,S03,ATTIVITA' DI LABORATORIO,AMBULATORIO E LABORATORIO,,12,N,1,1,1661590891.0,,,931,878207,931.0,8788715.0
0,0.0,0.0,96011,C.DA GRANATELLO C/O/ P.O. MUSCATELLO,CONSULTORIO FAMILIARE AUGUSTA,S01,ATTIVITA' CLINICA,ALTRO TIPO DI STRUTTURA TERRITORIALE,,12,S,1,6,1661590891.0,,,931,989389,931.0,989380.0
0,0.0,0.0,96011,C.DA GRANATELLO C/O/ P.O. MUSCATELLO,CONSULTORIO FAMILIARE AUGUSTA,S02,DIAGNOSTICA STRUMENTALE E PER IMMAGINI,ALTRO TIPO DI STRUTTURA TERRITORIALE,,12,S,1,6,1661590891.0,,,931,989389,931.0,989380.0
0,0.0,0.0,96011,C.DA GRANATELLO C/O/ P.O. MUSCATELLO,CONSULTORIO FAMILIARE AUGUSTA,S04,ATTIVITA' DI CONSULTORIO MATERNO-INFANTILE,ALTRO TIPO DI STRUTTURA TERRITORIALE,,12,S,3,24,1661590891.0,,,931,989389,931.0,989380.0
Siracusa,37.2409162,15.2380855,96012,VIA MILANO 67,CONSULTORIO FAMILIARE AVOLA,S01,ATTIVITA' CLINICA,ALTRO TIPO DI STRUTTURA TERRITORIALE,,12,S,1,5,1661590891.0,maribia@alice.it,,931,582457,931.0,834910.0
Siracusa,37.2409162,15.2380855,96012,VIA MILANO 67,CONSULTORIO FAMILIARE AVOLA,S02,DIAGNOSTICA STRUMENTALE E PER IMMAGINI,ALTRO TIPO DI STRUTTURA TERRITORIALE,,12,S,1,5,1661590891.0,maribia@alice.it,,931,582457,931.0,834910.0
Siracusa,37.2409162,15.2380855,96012,VIA MILANO 67,CONSULTORIO FAMILIARE AVOLA,S04,ATTIVITA' DI CONSULTORIO MATERNO-INFANTILE,ALTRO TIPO DI STRUTTURA TERRITORIALE,,12,S,3,21,1661590891.0,maribia@alice.it,,931,582457,931.0,834910.0
0,43.8743734,10.7919818,96010,VIA DE AMICIS; 2,CONSULTORIO FAMILIARE FLORIDIA,S01,ATTIVITA' CLINICA,ALTRO TIPO DI STRUTTURA TERRITORIALE,,12,S,2,16,1661590891.0,,,931,948086,,
0,43.8743734,10.7919818,96010,VIA DE AMICIS; 2,CONSULTORIO FAMILIARE FLORIDIA,S04,ATTIVITA' DI CONSULTORIO MATERNO-INFANTILE,ALTRO TIPO DI STRUTTURA TERRITORIALE,,12,S,3,22,1661590891.0,,,931,948086,,
0,0.0,0.0,96015,C.DA COCO,CONSULTORIO FAM. FRANCOFONTE,S01,ATTIVITA' CLINICA,ALTRO TIPO DI STRUTTURA TERRITORIALE,,12,N,5,10,1661590891.0,consultorio.francofonte@gmail.com,,95,909835,95.0,909847.0
0,0.0,0.0,96015,C.DA COCO,CONSULTORIO FAM. FRANCOFONTE,S04,ATTIVITA' DI CONSULTORIO MATERNO-INFANTILE,ALTRO TIPO DI STRUTTURA TERRITORIALE,,12,N,5,16,1661590891.0,consultorio.francofonte@gmail.com,,95,909835,95.0,909847.0
Siracusa,37.2890768,15.0015459,96016,VIA MACELLO; 5,CONSULTORIO FAMILIARE LENTINI,S01,ATTIVITA' CLINICA,ALTRO TIPO DI STRUTTURA TERRITORIALE,,12,S,5,10,1661590891.0,consultoriolentini@gmail.com,,95,909800,95.0,909808.0
Siracusa,37.2890768,15.0015459,96016,VIA MACELLO; 5,CONSULTORIO FAMILIARE LENTINI,S04,ATTIVITA' DI CONSULTORIO MATERNO-INFANTILE,ALTRO TIPO DI STRUTTURA TERRITORIALE,,12,S,5,16,1661590891.0,consultoriolentini@gmail.com,,95,909800,95.0,909808.0
Siracusa,36.8981987,15.0657492,96017,VIA MONTESSORI; 1,CONSULTORIO FAMILIARE NOTO,S01,ATTIVITA' CLINICA,ALTRO TIPO DI STRUTTURA TERRITORIALE,,12,S,1,5,1661590891.0,consultorio.noto@asp.sr.it,www.asp.sr.it,931,890617,931.0,890680.0
Siracusa,36.8981987,15.0657492,96017,VIA MONTESSORI; 1,CONSULTORIO FAMILIARE NOTO,S02,DIAGNOSTICA STRUMENTALE E PER IMMAGINI,ALTRO TIPO DI STRUTTURA TERRITORIALE,,12,S,1,5,1661590891.0,consultorio.noto@asp.sr.it,www.asp.sr.it,931,890617,931.0,890680.0
Siracusa,36.8981987,15.0657492,96017,VIA MONTESSORI; 1,CONSULTORIO FAMILIARE NOTO,S04,ATTIVITA' DI CONSULTORIO MATERNO-INFANTILE,ALTRO TIPO DI STRUTTURA TERRITORIALE,,12,S,3,21,1661590891.0,consultorio.noto@asp.sr.it,www.asp.sr.it,931,890617,931.0,890680.0
Siracusa,36.7237116,15.0895224,96018,VIALE QUASIMODO,CONSULTORIO FAMILIARE PACHINO,S01,ATTIVITA' CLINICA,ALTRO TIPO DI STRUTTURA TERRITORIALE,,12,S,1,5,1661590891.0,carmela-giuliano@alice.it,,931,890804,931.0,801195.0
Siracusa,36.7237116,15.0895224,96018,VIALE QUASIMODO,CONSULTORIO FAMILIARE PACHINO,S02,DIAGNOSTICA STRUMENTALE E PER IMMAGINI,ALTRO TIPO DI STRUTTURA TERRITORIALE,,12,S,1,5,1661590891.0,carmela-giuliano@alice.it,,931,890804,931.0,801195.0
Siracusa,36.7237116,15.0895224,96018,VIALE QUASIMODO,CONSULTORIO FAMILIARE PACHINO,S04,ATTIVITA' DI CONSULTORIO MATERNO-INFANTILE,ALTRO TIPO DI STRUTTURA TERRITORIALE,,12,S,3,21,1661590891.0,carmela-giuliano@alice.it,,931,890804,931.0,801195.0
0,38.3529475,16.0786667,89010,VIA NAZIONALE; 112,CONSULTORIO FAM. PALAZZOLO,S01,ATTIVITA' CLINICA,ALTRO TIPO DI STRUTTURA TERRITORIALE,,12,S,1,6,1661590891.0,,,931,883290,931.0,883290.0
0,38.3529475,16.0786667,89010,VIA NAZIONALE; 112,CONSULTORIO FAM. PALAZZOLO,S02,DIAGNOSTICA STRUMENTALE E PER IMMAGINI,ALTRO TIPO DI STRUTTURA TERRITORIALE,,12,S,1,6,1661590891.0,,,931,883290,931.0,883290.0
0,38.3529475,16.0786667,89010,VIA NAZIONALE; 112,CONSULTORIO FAM. PALAZZOLO,S04,ATTIVITA' DI CONSULTORIO MATERNO-INFANTILE,ALTRO TIPO DI STRUTTURA TERRITORIALE,,12,S,3,26,1661590891.0,,,931,883290,931.0,883290.0
0,0.0,0.0,96010,VIA MEGARA IBLEA; 15 (CAVA SORCIARO),CONSULTORIO FAMILIARE PRIOLO,S01,ATTIVITA' CLINICA,ALTRO TIPO DI STRUTTURA TERRITORIALE,,12,S,1,7,1661590891.0,consultorio.priolo@pec.asp.sr.it,,931,769449,931.0,769449.0
0,0.0,0.0,96010,VIA MEGARA IBLEA; 15 (CAVA SORCIARO),CONSULTORIO FAMILIARE PRIOLO,S02,DIAGNOSTICA STRUMENTALE E PER IMMAGINI,ALTRO TIPO DI STRUTTURA TERRITORIALE,,12,S,1,3,1661590891.0,consultorio.priolo@pec.asp.sr.it,,931,769449,931.0,769449.0
0,0.0,0.0,96010,VIA MEGARA IBLEA; 15 (CAVA SORCIARO),CONSULTORIO FAMILIARE PRIOLO,S04,ATTIVITA' DI CONSULTORIO MATERNO-INFANTILE,ALTRO TIPO DI STRUTTURA TERRITORIALE,,12,S,3,24,1661590891.0,consultorio.priolo@pec.asp.sr.it,,931,769449,931.0,769449.0
0,0.0,0.0,96019,VIA CAVALIERE MARINA (EX HOTEL EUROPA),CONSULTORIO FAM. ROSOLINI,S01,ATTIVITA' CLINICA,ALTRO TIPO DI STRUTTURA TERRITORIALE,,12,S,1,5,1661590891.0,franco.speciale@virgilio.it,,931,890025,931.0,890026.0
0,0.0,0.0,96019,VIA CAVALIERE MARINA (EX HOTEL EUROPA),CONSULTORIO FAM. ROSOLINI,S02,DIAGNOSTICA STRUMENTALE E PER IMMAGINI,ALTRO TIPO DI STRUTTURA TERRITORIALE,,12,S,1,5,1661590891.0,franco.speciale@virgilio.it,,931,890025,931.0,890026.0
0,0.0,0.0,96019,VIA CAVALIERE MARINA (EX HOTEL EUROPA),CONSULTORIO FAM. ROSOLINI,S04,ATTIVITA' DI CONSULTORIO MATERNO-INFANTILE,ALTRO TIPO DI STRUTTURA TERRITORIALE,,12,S,3,21,1661590891.0,franco.speciale@virgilio.it,,931,890025,931.0,890026.0
Siracusa,37.0696822,15.2857954,96100,VIA IERONE I N. 37,CONSULTORIO FAMILIARE VIA IERONE,S01,ATTIVITA' CLINICA,ALTRO TIPO DI STRUTTURA TERRITORIALE,,12,N,1,6,1661590891.0,,,931,484227,931.0,484228.0
Siracusa,37.0696822,15.2857954,96100,VIA IERONE I N. 37,CONSULTORIO FAMILIARE VIA IERONE,S04,ATTIVITA' DI CONSULTORIO MATERNO-INFANTILE,ALTRO TIPO DI STRUTTURA TERRITORIALE,,12,N,4,32,1661590891.0,,,931,484227,931.0,484228.0
0,0.0,0.0,96100,VIALE EPIPOLI 74 C/O P.O. RIZZA,CONSULTORIO FAMILIARE VIALE EPIPOLI,S01,ATTIVITA' CLINICA,ALTRO TIPO DI STRUTTURA TERRITORIALE,,12,S,1,5,1661590891.0,consultorio@asp.sr.it,,931,484480,931.0,484464.0
0,0.0,0.0,96100,VIALE EPIPOLI 74 C/O P.O. RIZZA,CONSULTORIO FAMILIARE VIALE EPIPOLI,S02,DIAGNOSTICA STRUMENTALE E PER IMMAGINI,ALTRO TIPO DI STRUTTURA TERRITORIALE,,12,S,1,6,1661590891.0,consultorio@asp.sr.it,,931,484480,931.0,484464.0
0,0.0,0.0,96100,VIALE EPIPOLI 74 C/O P.O. RIZZA,CONSULTORIO FAMILIARE VIALE EPIPOLI,S04,ATTIVITA' DI CONSULTORIO MATERNO-INFANTILE,ALTRO TIPO DI STRUTTURA TERRITORIALE,,12,S,3,26,1661590891.0,consultorio@asp.sr.it,,931,484480,931.0,484464.0
Siracusa,37.0817384,15.2967667,96100,VIALE TUNISI 34,CONSULTORIO FAMILIARE VIALE TUNISI,S01,ATTIVITA' CLINICA,ALTRO TIPO DI STRUTTURA TERRITORIALE,,12,S,1,6,1661590891.0,consultorio@asp.sr.it,,931,484220,931.0,484220.0
