CODICEIDENTIFICATIVOSITO;DENOMINAZIONESITOLOGISTICO;INDIRIZZO;PARTITAIVA;CAP;CODICECOMUNEISTAT;DESCRIZIONECOMUNE;CODICEPROVINCIAISTAT;SIGLAPROVINCIA;DESCRIZIONEPROVINCIA;CODICEREGIONE;DESCRIZIONEREGIONE;DATAINIZIOVALIDITA;DATAFINEVALIDITA;LATITUDINE;LONGITUDINE;LOCALIZE
14289;FARMAOFFICINA;Viale VITTORIO VENETO, 225;2941270841;95127;87015;CATANIA;87;CT;CATANIA;190;SICILIA;43647;43799;37,5236268;15,0959277;1
14297;Parafarmacia Bellezza in Salute;Viale Vittorio Veneto, 190;5165990879;95127;87015;CATANIA;87;CT;CATANIA;190;SICILIA;43647;-;37,52623757;15,0958029;1
14298;l'angolo della salute parafarmacia-erboristeria;Via Via Roma, 134;5673570874;95015;87021;LINGUAGLOSSA;87;CT;CATANIA;190;SICILIA;43647;-;37,8417378;15,1428023;1
14300;Parafarmacia C & D S.r.l.;Via Mons. Carabelli, 14;1578230896;96100;89017;SIRACUSA;89;SR;SIRACUSA;190;SICILIA;43647;-;37,0701296;15,2845408;1
14314;CENTRO ORTOPEDICO SANITARIO FERRO E C. SAS;Via PAOLINO GESUGRANDE, 1;3974900825;90041;82007;BALESTRATE;82;PA;PALERMO;190;SICILIA;43647;-;38,0510799;13,0069544;1
14315;AMARI FARMA S.R.L.S.;Via IV APRILE, 23-25;2662320817;91021;81004;CAMPOBELLO DI MAZARA;81;TP;TRAPANI;190;SICILIA;43647;-;37,6325913;12,7500058;1
14337;farmavet;Via caduti di nassirya;6439220820;91022;81006;CASTELVETRANO;81;TP;TRAPANI;190;SICILIA;43678;-;37,6661963;12,8139293;1
14344;PARAFARMACIA MISTRETTA;Via FRANCESCA SERIO, 40;6804080825;90125;82053;PALERMO;82;PA;PALERMO;190;SICILIA;43678;44742;0;0;1
14362;PARAFARMACIA SICURELLO DEL DOTT. SICURELLO SALVATORE;Via Porta Agrigento, 110;2950710844;92015;84030;RAFFADALI;84;AG;AGRIGENTO;190;SICILIA;43709;-;37,39892839;13,53240719;1
14367;FARMAMOTYCA PARAFARMACIA DELLA DR.SSA ELISA SALINA;Via Fosso Tantillo, 35;1717080889;97015;88006;MODICA;88;RG;RAGUSA;190;SICILIA;43709;-;36,835775;14,7620339;1
14368;Emporio della Salute;Via XXI Ottobre, 629;3577200839;98040;83098;TORREGROTTA;83;ME;MESSINA;190;SICILIA;43709;-;38,19153229;15,35185291;1
14381;parafarmacia zaffonte.c;Via Garibaldi, 288;4883380877;95046;87032;PALAGONIA;87;CT;CATANIA;190;SICILIA;43709;-;37,32249502;14,74433002;1
14403;Vivisalute Lazzaretto;Via Lazzaretto, 32;4996710879;95024;87004;ACIREALE;87;CT;CATANIA;190;SICILIA;43709;44530;37,6221378;15,151215;1
14403;Vivisalute Lazzaretto;Via Lazzaretto, 32;5533000872;95024;87004;ACIREALE;87;CT;CATANIA;190;SICILIA;44531;-;37,6221378;15,151215;1
14404;Vivisalute Capomulini;Via Nazionale per Catania, 183;4996710879;95024;87004;ACIREALE;87;CT;CATANIA;190;SICILIA;43709;44530;37,5826262;15,1700312;1
14404;Vivisalute Capomulini;Via Nazionale per Catania, 183;5533000872;95024;87004;ACIREALE;87;CT;CATANIA;190;SICILIA;44531;-;37,5826262;15,1700312;1
14416;FACES SRL;Via GIUSEPPE SCIUTI, 104 I / L;6770080825;90144;82053;PALERMO;82;PA;PALERMO;190;SICILIA;43739;-;38,13624434;13,3403635;1
14420;Parafarmacia dott. Ieni;Via Aldo Moro, 28/b;3061560839;98060;83100;TRIPI;83;ME;MESSINA;190;SICILIA;43739;43921;38,073254;15,09916;1
14420;Parafarmacia dott. Ieni;Via Aldo Moro, 29/b;3061560839;98060;83100;TRIPI;83;ME;MESSINA;190;SICILIA;43922;-;38,073254;15,09916;1
14433;FARMAOFFICINA;Viale Cannatello, 103;2941270841;92026;84001;AGRIGENTO;84;AG;AGRIGENTO;190;SICILIA;43739;43769;37,2635352;13,6231438;1
14433;FARMAOFFICINA;Viale Cannatello, 103;2941270841;92100;84001;AGRIGENTO;84;AG;AGRIGENTO;190;SICILIA;43770;44834;37,2635352;13,6231438;1
14442;Dr. Messina Vincenzo;Viale DEI PLATANI, 71;1577910886;97100;88009;RAGUSA;88;RG;RAGUSA;190;SICILIA;43739;-;36,9221351;14,717808;1
14448;PARAFARMACIA PORTALI FARMISSIMA;"Viale Cristoforo Colombo c/o Parco Commerciale ""Portali""";5609410872;95030;87041;SAN GIOVANNI LA PUNTA;87;CT;CATANIA;190;SICILIA;43739;-;37,5836804;15,1048674;1
14467;Ditta individuale;Corso Vittorio Emanuele, 180;5500300875;95042;87018;GRAMMICHELE;87;CT;CATANIA;190;SICILIA;43739;-;37,2152996;14,6360561;1
14478;FARMAOFFICINA S.A.S.;Corso delle province, 120;2941270841;95129;87015;CATANIA;87;CT;CATANIA;190;SICILIA;43739;-;37,5188189;15,0923824;1
14488;Parafarmacia Sberna;Via S.Giuseppe;3381580830;98076;83084;SANT'AGATA DI MILITELLO;83;ME;MESSINA;190;SICILIA;43770;-;38,06853406;14,63322686;1
14495;parafarmacia salute e bellezza;Vial salvatore vigo, 56E;5697670874;95129;87004;ACIREALE;87;CT;CATANIA;190;SICILIA;43770;44865;0;0;1
14510;FARMAMIA;Piazza Don Diego, 41;3592770832;95030;87034;PEDARA;87;CT;CATANIA;190;SICILIA;43770;-;37,619296;15,06057;1
14520;PARAFARMACIA URSO;Via VITTORIO EMANUELE, 203/A;5505960871;95038;87047;SANTA MARIA DI LICODIA;87;CT;CATANIA;190;SICILIA;43770;-;37,6148461;14,8903782;1
14527;FARMAGIOIA DI GIOIA PAMELA;Via S. ORSOLA, 31-33;2006500892;96100;89017;SIRACUSA;89;SR;SIRACUSA;190;SICILIA;43770;44196;37,0964886;15,2721641;1
14527;PARAFARMAGIOIA DI GRADANTE GIUSEPPE SRLS;Via S. ORSOLA, 31-33;2030620898;96100;89017;SIRACUSA;89;SR;SIRACUSA;190;SICILIA;44197;-;37,0964886;15,2721641;1
14529;La Malfa;Via Ugo La Malfa, 3;6749600828;90146;82053;PALERMO;82;PA;PALERMO;190;SICILIA;43770;44592;0;0;1
14533;FARMASERVICE SOCIETA' A RESPONSABILITA' LIMITATA SEMPLIFICATA;Via Crocifisso a Pietratagliata, 19;6608240823;90135;82053;PALERMO;82;PA;PALERMO;190;SICILIA;43800;-;38,1021455;13,3223279;1
14534;ZOO SERVICE SRL parafarmacia;Via crocifisso a pietratagliata, 19;6439220820;90135;82053;PALERMO;82;PA;PALERMO;190;SICILIA;43800;-;38,1021455;13,3223279;1
14550;PARAFARMACIA SAN PIO DI G.S.A. S.R.L.;Contrada Faccia lavata, 1;1243720867;94013;86011;LEONFORTE;86;EN;ENNA;190;SICILIA;43800;45016;0;0;1
14555;Virz Antonella;Via Francesco Lo Jacono, 35;6765060824;90144;82053;PALERMO;82;PA;PALERMO;190;SICILIA;43800;-;38,1331395;13,3453681;1
14567;Parafarmacia via Mandorle di Tabuso Carmen;Via Mandorle, 45;5710710871;95024;87004;ACIREALE;87;CT;CATANIA;190;SICILIA;43831;-;37,6036297;15,1625179;1
14585;PARAFARMACIA NAXOS SRL;Via Naxos, 245;3595000831;98035;83032;GIARDINI-NAXOS;83;ME;MESSINA;190;SICILIA;43831;-;37,8252604;15,2692879;1
14603;PHARMASAN SNC DI CASTRO MARIA E GUERCIO SIMONE;Via GRAMSCI, 45;2012830895;96013;89006;CARLENTINI;89;SR;SIRACUSA;190;SICILIA;43862;-;37,296498;15,007678;1
14615;CENTRO ORTOPEDICO SANITARIO FERRO E C. SAS;Via SANTI SAVARINO T-S2, SNC;3974900825;90047;82054;PARTINICO;82;PA;PALERMO;190;SICILIA;43862;44408;38,0421279;13,1084223;1
14653;VETERFARMACI DI MANGIONE IOLANDA;Viale VIAREGGIO, 20;2968540845;92100;84001;AGRIGENTO;84;AG;AGRIGENTO;190;SICILIA;43891;-;37,2658435;13,5815913;1
14661;bl vet srl;Via terrasanta, 20/22;6730090823;90141;82053;PALERMO;82;PA;PALERMO;190;SICILIA;43891;-;38,1284532;13,3456254;1
14678;FARMATEK SRL;Viale Viale Vittorio Veneto 64, 64;4515460873;95127;87015;CATANIA;87;CT;CATANIA;190;SICILIA;45017;-;37,5199248;15,0968219;1
14678;FARMATEK SRL;Viale Vittorio Veneto, 64;4515460873;95127;87015;CATANIA;87;CT;CATANIA;190;SICILIA;43891;45016;37,5199248;15,0968219;1
14727;Parafarmacia della Marina;Via Salita Partanna, 1;6855690829;90133;82053;PALERMO;82;PA;PALERMO;190;SICILIA;43922;-;38,1170627;13,3681779;1
14758;PARAFARMACIA BIOGALENICA DELLA DOTT.SSA MARIAGRAZIA BELFIORE;Via DON TOMMASO LEONARDI, 29;5744000877;95014;87017;GIARRE;87;CT;CATANIA;190;SICILIA;43983;-;37,729115;15,187812;1
14778;TAOFARMA S.R.L.;Viale San Pancrazio, 12;3607200833;95039;83097;TAORMINA;83;ME;MESSINA;190;SICILIA;43983;-;37,854829;15,2889409;1
14780;ARCHIMEDE SUPERSTORE SRL;Via NECROPOLI DEL FUSCO;2009820891;96100;89017;SIRACUSA;89;SR;SIRACUSA;190;SICILIA;43983;44712;37,0693508;15,2653598;1
14780;FC SERVICES S.R.L.;Via NECROPOLI DEL FUSCO;2076680897;96100;89017;SIRACUSA;89;SR;SIRACUSA;190;SICILIA;44713;-;37,0693508;15,2653598;1
14788;Scarcella Tiziana;Via Conte Agostino Pepoli, 36;2762410815;91100;81021;TRAPANI;81;TP;TRAPANI;190;SICILIA;43983;-;38,0200133;12,5359302;1
14807;PARAFARMACIA DEL CENTRO;Piazza MATTEOTTI, 9-10;3459150839;98071;83009;CAPO D'ORLANDO;83;ME;MESSINA;190;SICILIA;44013;-;38,161556;14,74566;1
14846;Parafarmacia Vizzini;Via Archimede, 23;6847450829;90015;82027;CEFALU';82;PA;PALERMO;190;SICILIA;44013;-;38,03596531;14,01855988;1
14853;FARMARINA;Viale MEDITERRANEO, 2;1049760885;97015;88006;MODICA;88;RG;RAGUSA;190;SICILIA;44013;44043;36,711995;14,775677;1
14856;PARAFARMACIA VEGA S.R.L.;Via Piemonte, snc;2943700845;92013;84023;MENFI;84;AG;AGRIGENTO;190;SICILIA;44013;-;37,57613658;12,90605989;1
14873;Pillsfarmaci di Cettinagaia Gulizia;Piazza Mancini Battaglia, 22;5712370872;95100;87015;CATANIA;87;CT;CATANIA;190;SICILIA;44013;-;37,5309247;15,1117587;1
14874;Parafarmacia Katane;Via Quasimodo, 1;5749550876;95030;87019;GRAVINA DI CATANIA;87;CT;CATANIA;190;SICILIA;44013;-;37,5519973;15,0679632;1
14876;FARMARINA;Viale MEDITERRANEO, 36/38;1049760885;97015;88006;MODICA;88;RG;RAGUSA;190;SICILIA;44013;-;36,7123565;14,7760609;1
14902;PARAFARMACIA TIVOLI;Piazza TIVOLI, 27;5749550876;95030;87051;TREMESTIERI ETNEO;87;CT;CATANIA;190;SICILIA;44075;-;37,5405372;15,0998583;1
14905;rao farmaceutici srl;Via salerno, 1;6349600822;90047;82054;PARTINICO;82;PA;PALERMO;190;SICILIA;44075;-;38,0432539;13,1238277;1
14918;PARAFARMACIA CONAD;Via Giuseppe Lanza di Scalea, 1963;1967130541;90146;82053;PALERMO;82;PA;PALERMO;190;SICILIA;44075;-;38,1834016;13,3085605;1
14926;Hobbyzoo;Via Barriera del Bosco, 16/H-I-L-M;5474350872;95030;87045;SANT'AGATA LI BATTIATI;87;CT;CATANIA;190;SICILIA;44075;-;37,5459317;15,0799917;1
14942;GRUPPO PHARMA MEDICAL SRLS;Via Vicenza, 55;5312720872;95127;87015;CATANIA;87;CT;CATANIA;190;SICILIA;44075;44286;37,5197382;15,0958378;1
14948;Reformhaus di Losi Lia Maria Innocenza;Via Quieta, 23/A;5602670878;95128;87015;CATANIA;87;CT;CATANIA;190;SICILIA;44105;-;37,5231246;15,0846682;1
14950;FARMALANDA S.R.L.;Via Giacomo Leopardi, 15/17;6732100828;90144;82053;PALERMO;82;PA;PALERMO;190;SICILIA;44105;44834;0;0;1
14991;PARAFARMACIA DOTT.SSA LA BARBERA SERENA MARIA;Via CAVORU, 24;6856260820;90030;82005;ALTOFONTE;82;PA;PALERMO;190;SICILIA;44105;-;38,044043;13,2987295;1
15012;SERVIZI E SALUTE S.A.S.DEL DOTT LISTRO ORAZIO;Via DELL' ORSA MINORE, 272/274;6898540825;90100;82053;PALERMO;82;PA;PALERMO;190;SICILIA;44136;-;38,092435;13,3658337;1
15039;Natura&Pharma;Via Vittorio Emanuele Orlando, 28;4744390875;95129;87015;CATANIA;87;CT;CATANIA;190;SICILIA;44136;-;37,51577;15,09317;1
15056;PARAFARMACIA RABBONE SRLS;Via PUGLIATTI, 38;3420310835;98070;83010;CAPRI LEONE;83;ME;MESSINA;190;SICILIA;44136;44530;0;0;1
15077;PARAFARMACIA MALICA 1;Via consolare antinca, 198;3515810830;98071;83009;CAPO D'ORLANDO;83;ME;MESSINA;190;SICILIA;44166;-;38,1473104;14,7366044;1
15089;PA- 423555;Via FRANCESCO LO JACONO, 35;6897210826;90144;82053;PALERMO;82;PA;PALERMO;190;SICILIA;44166;-;38,1331395;13,3453681;1
15134;Hobbyzoo;Via Lazzaretto, 24;5474350872;95024;87004;ACIREALE;87;CT;CATANIA;190;SICILIA;44197;-;37,6241071;15,1495096;1
15148;KARMA SANITARIA;Via ROSARIO LIVATINO, 54;1219110861;94100;86009;ENNA;86;EN;ENNA;190;SICILIA;44228;-;37,5549226;14,2972419;1
15152;Parafarmacia Libertà;Viale della Libertà, 172;4544400874;95129;87015;CATANIA;87;CT;CATANIA;190;SICILIA;44228;-;37,5140189;15,0977889;1
15186;PARAFARMACIA RAVANUSA Sas;Via DEGLI ULIVI, 3/O;5810680875;95030;87051;TREMESTIERI ETNEO;87;CT;CATANIA;190;SICILIA;44256;-;37,5702098;15,0824792;1
15191;NOVAFARMA S.R.L.S.;Viale delle Olimpiadi, 81 E/F/G;1285080865;94100;86009;ENNA;86;EN;ENNA;190;SICILIA;44256;-;37,55276194;14,29631482;1
15202;PARAFARMACIA DR. DI MARIA DI EUGENIO ANGELO DI MARA;Via Vittorio Emanuele, 176-178;5361130874;95046;87032;PALAGONIA;87;CT;CATANIA;190;SICILIA;44256;-;37,328401;14,747528;1
15219;Parafarmacia Mattina;Via Fratelli Vasapolli, 235;1220090862;94012;86004;BARRAFRANCA;86;EN;ENNA;190;SICILIA;44256;-;37,3756113;14,2020408;1
15259;Parafarmacia Farmastella;Via Santa Maria la Stella, 2;5827430876;95025;87005;ACI SANT'ANTONIO;87;CT;CATANIA;190;SICILIA;44287;-;37,6259136;15,1317659;1
15270;Parafarmacia I Portici Dott.ssa Gabriella Saitta;Via Umberto, 30;5699830872;95030;87045;SANT'AGATA LI BATTIATI;87;CT;CATANIA;190;SICILIA;44287;-;37,5557049;15,0811764;1
15271;Parafarmacia Dott. Germano Pierpaolo;Via Verdi, 9;1577560897;97017;88010;SANTA CROCE CAMERINA;88;RG;RAGUSA;190;SICILIA;44287;-;36,8284661;14,5241063;1
15280;Parafarmacia;Via Francavilla, 65;3646570832;98039;83097;TAORMINA;83;ME;MESSINA;190;SICILIA;44287;-;37,8283985;15,2542468;1
15286;Amica Natura;Via Umberto I, 416;3280560834;98027;83072;ROCCALUMERA;83;ME;MESSINA;190;SICILIA;44287;-;37,974942;15,3933745;1
15292;PARAFARMACIA BENESSERE E SALUTE S.R.L.;Via GIOVANNI VERGA, 15;5834760877;95043;87025;MILITELLO IN VAL DI CATANIA;87;CT;CATANIA;190;SICILIA;44317;-;37,2765169;14,7934004;1
15305;PARAFARMACIA S. FOCA' SOCIETA' A RESPONSABILITA' LIMITATA SEMPLIFICATA (S.R.L.S.);Via DORA, 14;2049090893;96010;89021;PRIOLO GARGALLO;89;SR;SIRACUSA;190;SICILIA;44317;-;37,1485869;15,1876633;1
15347;FARMAROMA;Via ROMA, 162;2030570895;97100;88009;RAGUSA;88;RG;RAGUSA;190;SICILIA;44348;-;36,9247119;14,7280088;1
15353;Parafarmacia dott.ssa Caty;Strada OGNINA, 47;1578230896;96100;89017;SIRACUSA;89;SR;SIRACUSA;190;SICILIA;44348;-;36,9904744;15,2617719;1
15358;PARAFARMACIA FARMALIFE;Via REGINA ELENA, 203;3526390830;98121;83048;MESSINA;83;ME;MESSINA;190;SICILIA;44348;-;38,2127793;15,5587204;1
15359;PharmeSi;Via Madonna della via, 53/57;5849370878;95041;87011;CALTAGIRONE;87;CT;CATANIA;190;SICILIA;44348;-;37,22699;14,522932;1
15374;PARAFARMACIA DOTT.SSA CATENA RAGUSA;Via VITTORIO EMANUELE, 226;3468750835;98037;83038;LETOJANNI;83;ME;MESSINA;190;SICILIA;44348;-;37,8807063;15,3068989;1
15379;Parafarmacia Trigila;Viale Dante Alighieri, 12/b;4736801210;96010;89015;PALAZZOLO ACREIDE;89;SR;SIRACUSA;190;SICILIA;44348;-;37,0599587;14,9095478;1
15423;LA MIA PARAFARMACIA DI CRISAFI DANIELA;Corso CALATAFIMI, 957;6965920827;90129;82053;PALERMO;82;PA;PALERMO;190;SICILIA;44378;-;38,1000476;13,3224813;1
15446;NUOVA PARAFARMACIA TOSCANO SRLS;Via BRUNO BUOZZI, 09;5635860876;95031;87006;ADRANO;87;CT;CATANIA;190;SICILIA;44409;-;37,6607436;14,8336919;1
15458;SANITARIA DEL CORSO;Corso UMBERTO, 35;1270960865;94013;86011;LEONFORTE;86;EN;ENNA;190;SICILIA;44440;-;37,6356019;14,3895922;1
15459;parafarmacia gala;Via messina, 345;5794500875;95126;87015;CATANIA;87;CT;CATANIA;190;SICILIA;44440;-;37,5205666;15,1061388;1
15471;Parafarmacia del Corso;Corso Vittorio Emanuele, 95;1731100895;96010;89018;SOLARINO;89;SR;SIRACUSA;190;SICILIA;44440;44957;37,099409;15,1219399;1
15471;V.V. PHARMA S.R.L.;Corso Vittorio Emanuele, 95;1731100895;96010;89018;SOLARINO;89;SR;SIRACUSA;190;SICILIA;44958;-;37,099409;15,1219399;1
15480;Farmapoint di Salvatore Scianna;Contrada solfarelli, snc;5639950822;90010;82017;CAMPOFELICE DI ROCCELLA;82;PA;PALERMO;190;SICILIA;44440;-;37,99355178;13,8813906;1
15491;PARAFARMACIA NAZIONALE SRL;Via SICULO ORIENTALE, 484;5869160878;95016;87023;MASCALI;87;CT;CATANIA;190;SICILIA;44440;44742;0;0;1
15492;Rubuano Luigi srl;Via umberto, 10/a;3537340832;98070;83051;MIRTO;83;ME;MESSINA;190;SICILIA;44440;-;38,0843087;14,7493828;1
15509;Parafarmacia Dr. Valvo;Viale Mario Giardino, 24;2062220898;96010;89019;SORTINO;89;SR;SIRACUSA;190;SICILIA;44470;-;37,1639546;15,0373173;1
15512;PARAFARMACIA CAMPANIA;Viale CAMPANIA, 58;5249610824;90144;82053;PALERMO;82;PA;PALERMO;190;SICILIA;44501;44926;0;0;1
15512;PARAFARMACIA INTEGRA;Viale CAMPANIA, 58;5249610824;90144;82053;PALERMO;82;PA;PALERMO;190;SICILIA;44470;44500;0;0;1
15524;PILLOLE DI BELLEZZA SRL;Viale VITTORIO VENETO, 190;5872160873;95127;87015;CATANIA;87;CT;CATANIA;190;SICILIA;44470;-;37,5264304;15,0959759;1
15532;farmaservice srls farmacia veterinaria;Stradastatale km 281, 220;6608240823;90040;82021;CARINI;82;PA;PALERMO;190;SICILIA;44501;-;38,1311611;13,1812609;1
15538;KIRA S.R.L.S.;Viale VIA TOMMASO NATALE, 80;6968620820;90147;82053;PALERMO;82;PA;PALERMO;190;SICILIA;44501;44926;0;0;1
15557;parafarmacia cassaro antonella;Via SS 113, KM 181,2;6030030826;90044;82021;CARINI;82;PA;PALERMO;190;SICILIA;44501;-;38,161093;13,206085;1
15571;Parafarmacia Rabbone SRLS;Via Nazionale, 177;3420310835;98070;83010;CAPRI LEONE;83;ME;MESSINA;190;SICILIA;44501;-;38,10977819;14,70956517;1
15572;TIMAD;Via Dante, 77;6968430824;90011;82006;BAGHERIA;82;PA;PALERMO;190;SICILIA;44501;-;38,0837931;13,5018799;1
15581;PARAFARMACIA KAMARINA;Via LIVORNO ANG VIA NAPOLI, SNC;1770400883;97019;88012;VITTORIA;88;RG;RAGUSA;190;SICILIA;44531;-;36,891774;14,4331278;1
15609;Parafarmacia Europa;Strada Carcara, 52/A;5276450870;95027;87042;SAN GREGORIO DI CATANIA;87;CT;CATANIA;190;SICILIA;44562;-;37,5723454;15,1120526;1
15612;PARAFARMACIA GROTTE BIANCHE;Via GROTTE BIANCHE, 44;5893050871;95129;87015;CATANIA;87;CT;CATANIA;190;SICILIA;44562;-;37,5118772;15,0882953;1
15613;I. FEDERICO;Via I. FEDERICO, 14/A;6749600828;90143;82053;PALERMO;82;PA;PALERMO;190;SICILIA;44562;-;38,1451797;13,3468066;1
15616;Pharm Messina srl;Via Risorgimento, 8;1282680881;97015;88006;MODICA;88;RG;RAGUSA;190;SICILIA;44562;-;36,8409697;14,7684567;1
15620;"Orchidea Farma ""Forum""";Via FILIPPO PECORAINO, SNC;2043310891;90124;82053;PALERMO;82;PA;PALERMO;190;SICILIA;44713;-;38,0939074;13,4024854;1
15620;IPERCOOP CENTRO COMM.LE FORUM;Via FILIPPO PECORAINO, SNC;1776220889;90124;82053;PALERMO;82;PA;PALERMO;190;SICILIA;44562;44712;38,0939074;13,4024854;1
15621;"ORCHIDEA FARMA ""LA TORRE""";Via ASSORO, SNC;2043310891;90135;82053;PALERMO;82;PA;PALERMO;190;SICILIA;44713;-;38,1327045;13,3007158;1
15621;IPERCOOP c/o COMM.LE LA TORRE;Via ASSORO, SNC;1776220889;90135;82053;PALERMO;82;PA;PALERMO;190;SICILIA;44562;44712;38,1327045;13,3007158;1
15624;"IPERCOOP c/o PARCO COMM.LE ""COROLLA""";Via FIRENZE, SNC;1776220889;98057;83049;MILAZZO;83;ME;MESSINA;190;SICILIA;44562;44712;38,1860913;15,2689009;1
15624;"Orchidea Farma ""Corolla""";Via FIRENZE, SNC;2043310891;98057;83049;MILAZZO;83;ME;MESSINA;190;SICILIA;44713;-;38,1860913;15,2689009;1
15625;"IPERCOOP c/o CENTRO COMM.LE ""KATANE'""";Via QUASIMODO, 1;1776220889;95030;87019;GRAVINA DI CATANIA;87;CT;CATANIA;190;SICILIA;44562;44712;37,5513166;15,0688914;1
15625;"Orchidea Farma ""Katanè""";Via QUASIMODO, 1;2043310891;95030;87019;GRAVINA DI CATANIA;87;CT;CATANIA;190;SICILIA;44713;-;37,5513166;15,0688914;1
15627;"IPERCOOP c/o CENTRO COMM.LE ""LE ZAGARE""";Contrada BOTTAZZI, SNC;1776220889;95037;87041;SAN GIOVANNI LA PUNTA;87;CT;CATANIA;190;SICILIA;44562;44712;37,5782757;15,0947724;1
15627;"Orchidea Farma ""Le Zagare""";Contrada BOTTAZZI, SNC;2043310891;95037;87041;SAN GIOVANNI LA PUNTA;87;CT;CATANIA;190;SICILIA;44713;-;37,5782757;15,0947724;1
15631;Parafarmacia dottssa Bovini Floriana;Via Piave, 22;1776060889;97013;88003;COMISO;88;RG;RAGUSA;190;SICILIA;44593;-;36,9408713;14,5956052;1
15635;PARAFARMACIA LOIACONO DOTT.SSA PIERA;Via SAN LEONARDO, 46;2816800813;91018;81018;SALEMI;81;TP;TRAPANI;190;SICILIA;44593;-;37,8262978;12,8053958;1
15647;PARAFARMACIA DOTT. MORTELLITI;Via TENENTE MINNITI, 90;2930700832;98057;83049;MILAZZO;83;ME;MESSINA;190;SICILIA;44593;-;38,2207102;15,2419327;1
15649;PARAFARMACIA ITALIA;Via ITALIA, 40;1892150895;96100;89017;SIRACUSA;89;SR;SIRACUSA;190;SICILIA;44593;-;37,0924126;15,2775166;1
15658;Parafarmacia Igea;Via Chianchitta, 24;3695660837;98035;83032;GIARDINI-NAXOS;83;ME;MESSINA;190;SICILIA;44593;44712;0;0;1
15664;PARAFARMACIA MAPA SRL;Viale CENTONZE, 69;3696200835;98123;83048;MESSINA;83;ME;MESSINA;190;SICILIA;44593;-;38,1864827;15,5540085;1
15674;FARMACIA SALUS ET OFFICIA SRL;Via GASPARE AMODEO, 36;3695540835;98060;83048;MESSINA;83;ME;MESSINA;190;SICILIA;44621;-;38,1237725;15,0606906;1
15678;PARAFARMACIA SCALEA;Via LANZA DI SCALEA, 582-642-724;6804080825;90100;82053;PALERMO;82;PA;PALERMO;190;SICILIA;44621;-;38,1715036;13,3135687;1
15694;PARAFARMACIA CONAD;Via FILICUDI, 10;3687360838;98051;83005;BARCELLONA POZZO DI GOTTO;83;ME;MESSINA;190;SICILIA;44621;-;38,1506436;15,1906867;1
15695;Parafarmacia Trieste;Viale Trieste, 131/I-L-M;2095080855;93100;85004;CALTANISSETTA;85;CL;CALTANISSETTA;190;SICILIA;44621;-;37,4945466;14,0535585;1
15704;Parafarmacia farmaestetica;Via Giacomo Restivo, 69;6226100821;90011;82006;BAGHERIA;82;PA;PALERMO;190;SICILIA;44621;-;38,0835062;13,5107516;1
15707;PHARMA NAXOS SRLS;Via CASARSA, 42;3702060835;98035;83032;GIARDINI-NAXOS;83;ME;MESSINA;190;SICILIA;44621;-;37,8268839;15,2677334;1
15716;BNIN DI ROSALINDA BRUSCA;Via SAMPOLO, 358/360/362;6940520825;90143;82053;PALERMO;82;PA;PALERMO;190;SICILIA;44621;-;38,1413864;13,3501164;1
15718;PHARMACOO srl;Via DUCA DELLA VERDURA, 6/A;2336220682;90143;82053;PALERMO;82;PA;PALERMO;190;SICILIA;44621;-;38,1182858;13,3406284;1
15729;IGEA FARMA s.r.l.;Via Luigi Pirandello, 25;3693600839;98039;83097;TAORMINA;83;ME;MESSINA;190;SICILIA;44652;-;37,8545321;15,2895349;1
15734;HELLO PHARMA SRLS;Via VULCANO, SNC;3699980839;98055;83041;LIPARI;83;ME;MESSINA;190;SICILIA;44652;-;38,390608;14,9680914;1
15760;PARAFARMACIA dott.ssa Ludovica Calabrese;Via PLEBISCITO, 48;1787660883;97019;88012;VITTORIA;88;RG;RAGUSA;190;SICILIA;44682;-;36,8924888;14,4293347;1
15762;PARAFARMACIA IGEA;Via CHIANCHITTA, 106;3695660831;98035;83032;GIARDINI-NAXOS;83;ME;MESSINA;190;SICILIA;44682;-;37,8246946;15,2559417;1
15768;FARMAVET SRLS;Piazza UNITA' D'ITALIA, 13;7042730825;90144;82053;PALERMO;82;PA;PALERMO;190;SICILIA;44682;-;38,138324;13,3440001;1
15777;PARAFARMACIA DI DI STEFANO LAURA;Via VITTORIO EMANUELE, 432;2080280890;96010;89005;CANICATTINI BAGNI;89;SR;SIRACUSA;190;SICILIA;44682;-;37,0303417;15,0679604;1
15793;PARAFARMACIA TENDENZA ROSSANA DI ORLANDO ROSSANA;Contrada CRESTA, 334;2819060837;98074;83060;NASO;83;ME;MESSINA;190;SICILIA;44713;-;38,13053259;14,76438176;1
15796;PARAFARMACIA LA TORRE;Via ASSORO, 25;4063640827;90135;82053;PALERMO;82;PA;PALERMO;190;SICILIA;44713;-;38,1328722;13,3006896;1
15840;PARAFARMACIA KAMARINA;Via CARDUCCI, 68;1770400883;97011;88001;ACATE;88;RG;RAGUSA;190;SICILIA;44743;-;37,0230296;14,4953456;1
15843;PARAFARMACIA DELLA DR.SSA STEFANIA CANTELLI;Corso HO CHI MIN ANGOLO VIA DEGLI ACERI, 115/2;1664030887;97013;88003;COMISO;88;RG;RAGUSA;190;SICILIA;44743;-;36,9547872;14,6033273;1
15850;FARMALANDA SRL;Via DANTE ALIGHIERI, 4;6732100828;90011;82006;BAGHERIA;82;PA;PALERMO;190;SICILIA;44774;-;38,0845047;13,5057612;1
