Anno;Codice Regione;Codice Azienda;Codice struttura;Tipo assistenza erogata;Descrizione tipo assistenza erogata;Denominazione struttura;Partita IVA;Indirizzo;Codice Comune;CAP;E-mail;Sito web;Prefisso;Telefono;Prefisso fax;Numero fax;Tipo struttura;Tipo struttura di ricovero;Codice struttura di ricovero;Denominazione struttura di ricovero;Mesi di funzionamento;Tipo rapporto con il S.S.N.;Titolare della convenzione;Presenza Apparecchiature;Anno apertura;Mese apertura;Anno chiusura;Mese chiusura;Giorni settimanali di apertura;Ore settimanali di apertura;Data aggiornamento;
2018;190;208;408200;S02;DIAGNOSTICA STRUMENTALE E PER IMMAGINI;CASA DI CURA SANTA LUCIA GLEF;882610892;"VIA LOMBARDIA; 1";89017;96100;giusepp.mazza@glef.it;www.casadicurasantalucia.com;931;410111;931;415508;AMBULATORIO E LABORATORIO;5;190507;CASA DI CURA SANTA LUCIA GLEF;12;2;2;N;1996;1;;;6;36;20180102;
2018;190;208;408300;S01;ATTIVITA' CLINICA;C. DI C. 'VILLA MAURITIUS ARC';984310896;"VIA FRANCOFONTE; 5";89017;96100;amministrazione@villamauritius.it;;931;758071;;;AMBULATORIO E LABORATORIO;5;190508;CASA DI CURA VILLA MAURITIUS ARC;12;2;2;N;1996;1;;;5;35;20180102;
2018;190;208;410100;S03;ATTIVITA' DI LABORATORIO;LABORATORIO SALUS MENDEL;148330897;"C.SO GELONE; 103";89017;96100;labsalusmendel@tiscali.it;;931;67801;;;AMBULATORIO E LABORATORIO;;;;12;2;2;S;2001;3;;;6;33;20180102;
2018;190;208;411200;S03;ATTIVITA' DI LABORATORIO;PUGLIA NUNZIO;764120295;CORSO GELONE 93;89017;96100;nunziopuglia@sicilyonline.it;;931;22110;;;AMBULATORIO E LABORATORIO;;;;12;2;1;S;1996;1;;;5;40;20180102;
2018;190;208;412900;S02;DIAGNOSTICA STRUMENTALE E PER IMMAGINI;BENEVENTANO DEL BOSCO REN. SNC;991210899;"VIA P. UMBERTO ; 185";89001;96011;beneventanoradiologia@IIservice.it;;931;521796;;;AMBULATORIO E LABORATORIO;;;;12;2;2;S;1999;8;;;5;35;20180102;
2018;190;208;413000;S03;ATTIVITA' DI LABORATORIO;MEDICAL CENTER S.N.C.;993380898;"VIA G. MATTEOTTI; 14";89001;96011;medcen@libero.it;;931;512222;;;AMBULATORIO E LABORATORIO;;;;12;2;2;S;1999;10;;;6;35;20180102;
2018;190;208;413200;S03;ATTIVITA' DI LABORATORIO;CENTRO ANALISI ROMA S.R.L.;1273710895;"VIA ROMA; 68";89001;96011;casamperi@hotmail.com;;931;976091;;;AMBULATORIO E LABORATORIO;;;;12;2;2;S;2000;1;;;6;58;20180102;
2018;190;208;413400;S03;ATTIVITA' DI LABORATORIO;BIOMEDICA S.R.L.;998230890;"C.SO VITT. EMANUELE; 112";89009;96014;sebstan@tin.it;;931;941511;;;AMBULATORIO E LABORATORIO;;;;12;2;2;S;2000;3;;;5;47;20180102;
2018;190;208;413500;S02;DIAGNOSTICA STRUMENTALE E PER IMMAGINI;DR. D'ONOFRIO ROSARIO S.N.C.;995700895;"VIA MEGARA; 217";89001;96011;rosario.donofrio@tin.it;;931;521825;;;AMBULATORIO E LABORATORIO;;;;12;2;2;S;2000;3;;;6;27;20180102;
2018;190;208;413600;S01;ATTIVITA' CLINICA;FISIOMED S.N.C. DI ROMEO R.E C;1165490895;"VIA ADDA; 9";89017;96100;fisiomedsnc@libero.it;;931;64414;;;AMBULATORIO E LABORATORIO;;;;12;2;2;N;2000;4;;;5;45;20180102;
2018;190;208;413800;S03;ATTIVITA' DI LABORATORIO;LAB.AN.CL.DOTT. BELLA DARIO SNC;1003470893;"VIA MEGARA; 78";89001;96011;laboscalia@pcert.postecert.it;;931;978200;;;AMBULATORIO E LABORATORIO;;;;12;2;2;S;2000;9;;;6;41;20180102;
2018;190;208;413900;S03;ATTIVITA' DI LABORATORIO;INTERLANDI S.R.L.;1266430899;"P.ZZA PLEBISCITO; 16";89018;96010;interlandi.giuseppe@tiscali.it;;931;921051;;;AMBULATORIO E LABORATORIO;;;;12;2;2;S;2001;8;;;6;40;20180102;
2018;190;208;414000;S02;DIAGNOSTICA STRUMENTALE E PER IMMAGINI;DE BORTOLI-SCAPELLATO S.N.C.;1300760897;"VIA TEOCRITO; 66";89017;96100;studioradiologicodebortoli-scapellato@pec.it;;931;21222;;;AMBULATORIO E LABORATORIO;;;;12;2;2;S;2001;9;;;6;44;20180102;
2018;190;208;414300;S03;ATTIVITA' DI LABORATORIO;BIO CONTROL S.N.C.;1354210898;"VIA CITRUS; 33";89001;96011;filippo-cinardo@virgilio.it;;931;511100;;;AMBULATORIO E LABORATORIO;;;;12;2;2;S;2002;6;;;5;26;20180130;
2018;190;208;414400;S01;ATTIVITA' CLINICA;GIBI S.R.L.;1360210890;"VIALE TICA; 71";89017;96100;abgkg@tin.it;;931;38561;;;AMBULATORIO E LABORATORIO;;;;12;2;2;N;2002;7;;;5;30;20180102;
2018;190;208;414500;S02;DIAGNOSTICA STRUMENTALE E PER IMMAGINI;STUDIO DI RAD. E TERAPIA FIS.DEL DR. GIUSEPPE MALFA & C. S.R.L.;1305250894;"VIA G. BOVIO; 2";89013;96017;studiomalfasrl@pec.it;;931;839633;931;835258;AMBULATORIO E LABORATORIO;;;;12;2;2;S;2009;9;;;6;45;20180102;
2018;190;208;414600;S03;ATTIVITA' DI LABORATORIO;LEO LAB S.R.L.;1383680897;"VIA POLIBIO; 1/A";89011;96016;leolab@tele2.it;;95;902590;95;902590;AMBULATORIO E LABORATORIO;;;;12;2;2;S;2002;8;;;6;52;20180102;
2018;190;208;414700;S02;DIAGNOSTICA STRUMENTALE E PER IMMAGINI;CENTRO D. IM. GULINO G. & C.;1044540894;"VIA LAVAGGI; 48";89001;96011;ggulino@temasoftware.com;;931;993864;;;AMBULATORIO E LABORATORIO;;;;12;2;2;S;2003;3;;;5;30;20180102;
2018;190;208;414800;S03;ATTIVITA' DI LABORATORIO;PANTANO ANAL. DI PANTANO & C.;1259640892;"VIA DURANDO; 32";89014;96018;pantanoanalisi@pec.cgn.it;;931;846066;;;AMBULATORIO E LABORATORIO;;;;12;2;2;S;2003;1;;;5;37;20180102;
2018;190;208;415000;S01;ATTIVITA' CLINICA;RIABILIA B.I.S.;1301160899;"PIAZZA MARCONI; 10";89009;96014;riabilia1@virgilio.it;;931;544124;;;AMBULATORIO E LABORATORIO;;;;12;2;2;N;2002;7;;;5;40;20180102;
2018;190;208;415100;S02;DIAGNOSTICA STRUMENTALE E PER IMMAGINI;IST.DIAGN.IMMAG. ARETUSA;867890899;"V.LE SCALA GRECA; 157";89017;96100;tumsal@aliceposta.it;;931;759422;;;AMBULATORIO E LABORATORIO;;;;12;2;2;S;2002;7;;;5;50;20180102;
2018;190;208;415200;S01;ATTIVITA' CLINICA;CENTRO POLIF. RIAB. 'C.P.R.';1123220897;"VIA SIPIONE; 175";89016;96019;cpr@la mia pec.it;;931;855512;;;AMBULATORIO E LABORATORIO;;;;12;2;2;N;2002;7;;;5;40;20180102;
2018;190;208;415300;S01;ATTIVITA' CLINICA;CENTRO DI RIABILITAZIONE SRL;1325120895;CORSO SAVOIA ang. VIA DEI GAROFANI;89016;96019;centrodiriabilitazionesrl@pec.it;;931;850507;;;AMBULATORIO E LABORATORIO;;;;12;2;2;N;2002;7;;;5;40;20180102;
2018;190;208;415500;S01;ATTIVITA' CLINICA;CENTRO OD. 'PACHINO' DEL DR. MIZZI SNC;1347400895;"VIA UNITA' ; 56";89014;96018;zidino@yahoo.it;;931;846563;;;AMBULATORIO E LABORATORIO;;;;12;2;2;N;2003;10;;;5;40;20180102;
2018;190;208;415700;S03;ATTIVITA' DI LABORATORIO;CENTRO AN. 'BIOS' S.R.L.;1374860696;"VIA COLOMBO; 1";89002;96012;itqyre@tin.it;;931;563314;;;AMBULATORIO E LABORATORIO;;;;12;2;2;S;2003;2;;;5;45;20180102;
2018;190;208;415800;S03;ATTIVITA' DI LABORATORIO;AN. CL. MAIRA S.A.S.;1418000897;"VIA MAZZINI; 7";89002;96012;;;931;822777;;;AMBULATORIO E LABORATORIO;;;;12;2;2;S;2003;2;;;5;50;20180102;
2018;190;208;415900;S01;ATTIVITA' CLINICA;STUDIO MED. OC. FALCHI DR. PAOLO S.N.C.;1401710890;"VIALE TERACATI; 51/I";89017;96100;falchipao@virgilio.it;;931;21310;;;AMBULATORIO E LABORATORIO;;;;12;2;2;N;2003;9;;;5;24;20180102;
2018;190;208;416000;S03;ATTIVITA' DI LABORATORIO;LAB. GAMMA S.A.S. DI CARRUBBA;1398270890;"VIA TISIA R.CO II; 1";89017;96100;laborgamma@infinito.it;;931;441411;;;AMBULATORIO E LABORATORIO;;;;12;2;2;S;2003;11;;;6;27;20180102;
2018;190;208;416400;S03;ATTIVITA' DI LABORATORIO;LAB.PAT.CL. TRINGALI S.RE & C. snc;1005950892;"VIA P.PE UMBERTO; 302/304";89001;96011;info@lab-tringali-S.com;;931;978603;931;978603;AMBULATORIO E LABORATORIO;;;;12;2;2;S;2004;2;;;6;34;20180102;
2018;190;208;416500;S01;ATTIVITA' CLINICA;CENTRO DIAGN. MANGIAFICO SRL;1330180892;VIA S. SEBASTIANO 37;89017;96100;;;931;64392;;;AMBULATORIO E LABORATORIO;;;;12;2;2;S;2004;3;;;5;20;20180102;
2018;190;208;416600;S02;DIAGNOSTICA STRUMENTALE E PER IMMAGINI;DIAGN. PER IMM. MONCADA S.RE & C. S.A.S;1394740896;"VIA CAVOUR; 14";89014;96018;;;931;593477;;;AMBULATORIO E LABORATORIO;;;;12;2;2;S;2004;3;;;5;35;20180102;
2018;190;208;416800;S03;ATTIVITA' DI LABORATORIO;CENTRO AN. CLINICHE S.R.L.;1250250899;VIA SAN SIMEONE 4;89017;96100;;;931;441887;;;AMBULATORIO E LABORATORIO;;;;12;2;2;S;2004;3;;;6;39;20180102;
2018;190;208;416900;S03;ATTIVITA' DI LABORATORIO;CLINICAL S.A.S.;1443450893;"VIA VERDI; 15 BIS";89011;96016;clinical@simail.it;;95;7831105;95;7831105;AMBULATORIO E LABORATORIO;;;;12;2;2;S;2004;3;;;5;38;20180102;
2018;190;208;417000;S03;ATTIVITA' DI LABORATORIO;CAVARRA E GIARDINELLI;1433140892;"C.SO UMBERTO; 25";89017;96100;cavarra.giardinelli@virgilio.it;;931;69930;;;AMBULATORIO E LABORATORIO;;;;12;2;2;S;2004;4;;;6;25;20180102;
2018;190;208;417100;S01;ATTIVITA' CLINICA;STUDIO CARD. DR.SIRINGO S. & C;1445230897;VIA ARNO 7;89017;96100;;;931;60277;;;AMBULATORIO E LABORATORIO;;;;12;2;2;S;2004;7;;;5;42;20180102;
2018;190;208;417200;S03;ATTIVITA' DI LABORATORIO;AN.CL. DI TOMASELLI S.RE & C.;1459260897;"VIA GARIBALDI; 27";89010;96015;tomasellisalvatore@tiscali.it;;95;948837;95;948837;AMBULATORIO E LABORATORIO;;;;12;2;2;S;2005;1;;;6;30;20180102;
2018;190;208;417300;S01;ATTIVITA' CLINICA;ST. ORT. DR. SIRUGO V. & C.SAS;1468880891;VIA TESTAFERRATA 22;89017;96100;alesirugo@interfree.it;;931;64132;;;AMBULATORIO E LABORATORIO;;;;12;2;2;N;2004;11;;;3;12;20180102;
2018;190;208;417400;S01;ATTIVITA' CLINICA;CENTRO ODONTOIATRICO 'PITIA';1383840897;"VIA PITIA; 36";89017;96100;alesirugo@interfree.it;;931;32788;;;AMBULATORIO E LABORATORIO;;;;12;2;2;S;2004;10;;;5;30;20180102;
2018;190;208;417800;S01;ATTIVITA' CLINICA;ST. CARD. DR. PASQUALE & C. srl;1468710890;CORSO GELONE 116/A;89017;96100;studiopasquale@interfree.it;;931;61822;;;AMBULATORIO E LABORATORIO;;;;12;2;2;S;2005;1;;;5;37;20180102;
2018;190;208;417900;S01;ATTIVITA' CLINICA;ST.OCULISTICO CARBONE A. SNC;1455620896;VIA AGATI 4;89017;96100;;;931;412756;;;AMBULATORIO E LABORATORIO;;;;12;2;2;N;2005;5;;;5;35;20180102;
2018;190;208;418000;S01;ATTIVITA' CLINICA;FORUCCELLO SRL;1499870895;VIA ROMA 13;89009;96100;diego.uccello@tin.it;;931;941064;;;AMBULATORIO E LABORATORIO;;;;12;2;2;S;2005;7;;;5;35;20180102;
2018;190;208;418100;S01;ATTIVITA' CLINICA;STUDIO CARD. DEL DR. ARMARO B. S.A.S.;1420920892;VIALE SCALA GRECA 324;89017;96100;biagioarmaro@hotmail.it;;931;751003;;;AMBULATORIO E LABORATORIO;;;;12;2;2;S;2005;7;;;5;35;20180102;
2018;190;208;418200;S01;ATTIVITA' CLINICA;AMB. CARD.RE DR S. ARCIERI & C. S.A.S.;1500000896;VIA TISIA 60;89017;96100;studioarcieri@virgilio.it;;931;411920;;;AMBULATORIO E LABORATORIO;;;;12;2;2;S;2005;7;;;5;35;20180102;
2018;190;208;418300;S01;ATTIVITA' CLINICA;STUDIO DENTISTICO MANGIAMELI-MAGNANO;1534560899;VIA ERICE 1;89011;96016;studio.mangiameli@sicilyaccomadation.com;;95;905381;95;905381;AMBULATORIO E LABORATORIO;;;;12;2;2;S;2006;1;;;5;36;20180102;
2018;190;208;418600;S01;ATTIVITA' CLINICA;CENTRO CUORE PACHINO DEL DR. PETRALITO & C. SNC;1310100894;VIALE ALDO MORO 11;89014;96018;;;931;593751;;;AMBULATORIO E LABORATORIO;;;;12;2;2;S;2006;11;;;5;42;20180102;
2018;190;208;418700;S01;ATTIVITA' CLINICA;IST.ORT. VILLA SALUS INNOCENZO GALATIOTO SRL;1552710897;"STRADA PROVINCIALE PER BRUCOLI; 507";89001;96011;cmi@villasalus.it;;931;990111;931;512061;AMBULATORIO E LABORATORIO;5;190509;IST.ORT. VILLA SALUS I. GALATIOTO SRL;12;2;3;S;2006;9;;;5;60;20180102;
2018;190;208;418700;S02;DIAGNOSTICA STRUMENTALE E PER IMMAGINI;IST.ORT. VILLA SALUS INNOCENZO GALATIOTO SRL;1552710897;"STRADA PROVINCIALE PER BRUCOLI; 507";89001;96011;cmi@villasalus.it;;931;990111;931;512061;AMBULATORIO E LABORATORIO;5;190509;IST.ORT. VILLA SALUS I. GALATIOTO SRL;12;2;3;S;2006;9;;;6;50;20180102;
2018;190;208;418900;S02;DIAGNOSTICA STRUMENTALE E PER IMMAGINI;ECORAD DI AMATO CARMELO. & C. snc;1270150897;"VIALE TERACATI; 51";89017;96100;c6amato@hotmail.com;;931;414530;;;AMBULATORIO E LABORATORIO;;;;12;2;2;S;2007;1;;;5;30;20180102;
2018;190;208;419100;S03;ATTIVITA' DI LABORATORIO;POLILAB SRL;1532960893;PIAZZA DI MAURO 6/A;89021;96010;;;931;769887;;;AMBULATORIO E LABORATORIO;;;;12;2;2;S;2007;5;;;6;43;20180102;
2018;190;208;419200;S01;ATTIVITA' CLINICA;AMB. OD. ADEL SAS DI ELGA CINCOTTA;1586090894;"VIALE TERACATI; 51";89017;96100;;;931;412633;;;AMBULATORIO E LABORATORIO;;;;12;2;2;S;2007;6;;;4;8;20180102;
2018;190;208;419300;S01;ATTIVITA' CLINICA;CENTRO OD. TOMASI SAS SCIBILIA DR MAURO;1567720899;VIA XIV OTTOBRE 65;89001;96011;mauroscibilia@live.it;;931;975051;931;975051;AMBULATORIO E LABORATORIO;;;;12;2;2;S;2007;7;;;2;14;20180102;
2018;190;208;419500;S02;DIAGNOSTICA STRUMENTALE E PER IMMAGINI;CENTRO MED. AMB. IPPOLITO DI IPPOLITO F. & C. S.N.C.;1486620899;"VIA TRAPANI; 27";89010;96015;francesco.ippoli1hh4@alice.it;;95;948343;95;948343;AMBULATORIO E LABORATORIO;;;;12;2;2;S;2007;9;;;5;19;20180102;
2018;190;208;419600;S01;ATTIVITA' CLINICA;SOCIETA' NEFRAL SRL;1516760897;VIA A. CAVARRA 33;89013;96017;;;931;837038;;;ALTRO TIPO DI STRUTTURA TERRITORIALE;;;;12;2;2;S;2002;6;;;6;48;20180102;
2018;190;208;419700;S01;ATTIVITA' CLINICA;SOCIETA' SIRNEPHROS SRL (SIRACUSA-PACHINO);877380899;"VIALE SCALA GRECA; 107";89017;96100;societasirnephros@virgilio.it;;931;66312;;;ALTRO TIPO DI STRUTTURA TERRITORIALE;;;;12;2;2;S;2002;6;;;6;60;20180102;
2018;190;208;419800;S01;ATTIVITA' CLINICA;CENTRO SUNDIAL SRL;846620896;VIA BASILE 2;89002;96012;;;931;561668;;;AMBULATORIO E LABORATORIO;;;;12;2;2;S;2002;6;;;6;60;20180102;
2018;190;208;420000;S01;ATTIVITA' CLINICA;SAN LUCA SRL;2440730873;"VIA CERERE; 6";89011;96016;dialisisanluca@pec.buffetti.it;;95;905868;95;905868;AMBULATORIO E LABORATORIO;;;;12;2;2;S;2002;6;;;6;54;20180102;
2018;190;208;420100;S02;DIAGNOSTICA STRUMENTALE E PER IMMAGINI;STUDIO DI RADIOLOGIA PER IMMAGINI DEL DR. RUSSO G. SAS;1509780894;VIA BACCHILIDE 51;89017;96100;;;931;21714;;;AMBULATORIO E LABORATORIO;;;;12;2;2;S;2007;10;;;6;39;20180102;
2018;190;208;420500;S01;ATTIVITA' CLINICA;SERVIZIO NEFRODIALITICO TIKE SRL;983590894;VIA PRINCIPATO DI MONACO 30;89017;96100;;;931;759493;;;ALTRO TIPO DI STRUTTURA TERRITORIALE;;;;12;2;2;S;2002;6;;;6;60;20180102;
2018;190;208;420600;S01;ATTIVITA' CLINICA;AMBULATORIO DI EMODIALISI FLORIDIANO SRL;848980892;VIA CARBONARO 60;89009;96014;floridiano@virgilio.it;;931;948622;931;940614;ALTRO TIPO DI STRUTTURA TERRITORIALE;;;;12;2;2;S;2002;6;;;6;50;20180102;
2018;190;208;420700;S01;ATTIVITA' CLINICA;SOCIETA' E SALUTE COOP ARL;808180897;VIA QUASIMODO PAL. C;89015;96010;;;931;882900;;;AMBULATORIO E LABORATORIO;;;;12;2;2;S;2002;6;;;5;30;20180102;
2018;190;208;420800;S01;ATTIVITA' CLINICA;'CLEF S.A.S.' DEL DR. GIULIANO CARMELO;1506810892;VIALE TICA 174;89017;96100;;;931;36685;;;AMBULATORIO E LABORATORIO;;;;12;2;2;S;2008;2;;;5;35;20180102;
2018;190;208;420900;S02;DIAGNOSTICA STRUMENTALE E PER IMMAGINI;STUDIO DI MEDICINA NUCLEARE DR. G. MURE' SNC;1017190891;VIA LAVAGGI 71;89001;96011;med.nucleare.augusta@virigilio.it;;931;994761;;;AMBULATORIO E LABORATORIO;;;;12;2;2;S;2008;1;;;6;36;20180102;
2018;190;208;421100;S01;ATTIVITA' CLINICA;NIFRAS DI CALVO ANTONINO SAS;1548930898;VIA BELLINI 77;89016;96019;;;931;857326;;;AMBULATORIO E LABORATORIO;;;;12;2;2;S;2008;5;;;5;27;20180102;
2018;190;208;421200;S01;ATTIVITA' CLINICA;CE.ME.D. DEL DR DI ROSOLINI CARMELO S.A.S.;1549520896;"VIA SERBATOIO; 4";89016;96019;;;931;859521;;;AMBULATORIO E LABORATORIO;;;;12;2;2;S;2008;5;;;5;40;20180102;
2018;190;208;421300;S01;ATTIVITA' CLINICA;CENTRO OD. LO GIUDICE ENZO DEL DR. LO GIUDICE E. & C. SRL;1300720899;CORSO VITTORIO EMANUELE 502;89009;96014;titotitano@virgilio.it;;931;942011;;;AMBULATORIO E LABORATORIO;;;;12;2;2;S;2008;5;;;5;29;20180102;
2018;190;208;421400;S01;ATTIVITA' CLINICA;DENTAL CENTER FLORIDIA S.R.L.;1504970896;"VIA IV NOVEMBRE; 48";89009;96014;;;931;944131;;;AMBULATORIO E LABORATORIO;;;;12;2;2;S;2008;1;;;5;36;20180102;
2018;190;208;421500;S01;ATTIVITA' CLINICA;KARDIA CENTRO DIAGN. E TERAPIA CARDIOVASC. DELLA DR.SSA M.FRANCESCA MIANO & C. SAS;1534850894;VIA DON MINZONI 7;89018;96010;;;931;922888;;;AMBULATORIO E LABORATORIO;;;;12;2;2;S;2008;5;;;5;32;20180102;
2018;190;208;421600;S03;ATTIVITA' DI LABORATORIO;BIOS LANB. ANALISI CLINICHE SAS;1588330892;VIA EUMELO 80;89017;96100;;;931;61584;;;AMBULATORIO E LABORATORIO;;;;12;2;2;S;2008;6;;;6;19;20180102;
2018;190;208;421800;S01;ATTIVITA' CLINICA;CENTRO DIAGN. CARD. DEL DR. MONACO & C. SAS;1508750898;VIA ETNEA 154/A;89006;96013;centrodiagnosticosas@arubapec.it;;95;990738;;;AMBULATORIO E LABORATORIO;;;;12;2;2;S;2009;1;;;6;24;20180102;
2018;190;208;422000;S02;DIAGNOSTICA STRUMENTALE E PER IMMAGINI;'S.M. CARACCIOLO SRL SOC. UNIPERSONALE;1600140899;"VIA XXV APRILE; 13";89006;96013;smcaracciolosrl@pec.it;;95;7832696;95;7832696;AMBULATORIO E LABORATORIO;;;;12;2;2;S;2009;5;;;6;44;20180102;
2018;190;208;422100;S01;ATTIVITA' CLINICA;CENTRO NEURODIAGNOSTICO DEL DR. G. GENOVESI & C. S.A.S.;1468660897;VIA BOITO 2A;89013;96017;;;931;838563;931;835815;AMBULATORIO E LABORATORIO;;;;12;2;2;N;2009;5;;;5;25;20180102;
2018;190;208;422300;S01;ATTIVITA' CLINICA;STUDIO PER LE MALATTIE CARDIOVASCOLARI DR. A. LIUZZO & C. SAS;1651430892;VIA NECROPOLI GROTTICELLE 13;89017;96100;marcella.caziero@virgilio.it;;931;414774;931;441731;AMBULATORIO E LABORATORIO;;;;12;2;2;S;2009;9;;;5;25;20180102;
2018;190;208;422400;S01;ATTIVITA' CLINICA;DIALISI ARETUSE SRL;4345730966;VIA UNIONE SOVIETICA;89017;96100;;;931;490622;;;ALTRO TIPO DI STRUTTURA TERRITORIALE;;;;12;2;2;S;2009;12;;;6;78;20180102;
2018;190;208;422500;S03;ATTIVITA' DI LABORATORIO;MEDILAB S.C.A.R.L.;1544710898;C.SO VITT. EMANUELE 231;89002;96012;;;931;832499;931;814068;AMBULATORIO E LABORATORIO;;;;12;2;2;S;2011;1;;;5;60;20180102;
2018;190;208;422600;S03;ATTIVITA' DI LABORATORIO;CRES SOC. CONSORTILE a.r.l.;1687770899;VIA ETNEA 23;89011;96016;chiarenzagaetana@email.it;;95;902075;95;902079;AMBULATORIO E LABORATORIO;;;;12;2;2;S;2011;1;;;6;39;20180102;
2018;190;208;422700;S03;ATTIVITA' DI LABORATORIO;ANALISI CLINICHE RIUNITE;1686440890;VIA ALIGHIERI ANG. TRILUSSA;89016;96019;;;931;857206;931;857206;AMBULATORIO E LABORATORIO;;;;12;2;2;S;2011;11;;;5;35;20180102;
2018;190;208;422800;S03;ATTIVITA' DI LABORATORIO;NUOVA MEDICINA SRL;1587420892;VIA UMBERTO 426;89005;96010;;;931;946004;;;AMBULATORIO E LABORATORIO;;;;12;2;2;S;2011;1;;;6;34;20180102;
2018;190;208;422900;S01;ATTIVITA' CLINICA;CENTRO ODONTOIATRICO MACCA SAS;1673930895;CORSO VITTORIO EMANUELE 21;89013;96017;;;931;838050;;;AMBULATORIO E LABORATORIO;;;;12;2;2;N;2011;8;;;5;40;20180102;
2018;190;208;423000;S01;ATTIVITA' CLINICA;BIVAL SRL;3903590879;VIA CARSO 10;89001;96011;cicirata@unict.it;;931;7384031;;;AMBULATORIO E LABORATORIO;;;;12;2;2;S;2011;8;;;3;16;20180102;
2018;190;208;423300;S03;ATTIVITA' DI LABORATORIO;DE.DA. LAB. ANALISI CLIN. SOC. CONS. ARL;1760500890;VIALE DEI COMUNI 18/A;89017;96100;consorziosanitario@deda mail.it;;931;753231;931;753231;AMBULATORIO E LABORATORIO;;;;12;2;2;S;2012;9;;;6;41;20180102;
2018;190;208;423400;S01;ATTIVITA' CLINICA;STUDIO DI ORTOPEDIA E TRAUMATOLOGIA DR. CAMPISI GIUSEPPE & C. SAS;1632980890;"VIA ROMA;73";89002;96012;;;931;833466;931;584855;AMBULATORIO E LABORATORIO;;;;12;2;2;S;2013;6;;;5;40;20180102;
2018;190;208;423700;S01;ATTIVITA' CLINICA;AMB. ODONTOIATRICO ARETUSEO DADO SRL;1104670836;VIALE TERACATI 51/E;89017;96100;;;931;412654;;;AMBULATORIO E LABORATORIO;;;;12;2;2;S;2013;12;;;4;14;20180102;
2018;190;208;423800;S01;ATTIVITA' CLINICA;SCIBILIA FRANCESCO;1068860891;VIA REGINA ELENA 79;89005;96010;;;931;947330;;;AMBULATORIO E LABORATORIO;;;;12;2;1;S;2013;12;;;4;32;20180102;
2018;190;208;423900;S01;ATTIVITA' CLINICA;AMB. ODONTOIATRICO DR. PALMERI RENATO;622940898;"VIA BENEDETTO CROCE; 6";89002;96012;renato.palmeri@alice.it;;931;563253;931;563253;AMBULATORIO E LABORATORIO;;;;12;2;1;N;2013;12;;;5;40;20180102;
2018;190;208;424000;S03;ATTIVITA' DI LABORATORIO;CONSORLABO SOCIETA' CONSORTILE ARL;1805850896;VIA DELLE VIGNE 76/78;89017;96100;;;931;718355;;;AMBULATORIO E LABORATORIO;;;;12;2;2;S;2014;4;;;5;35;20180102;
2018;190;208;424100;S01;ATTIVITA' CLINICA;STUDIO DI GINECOLOGIA E OSTETRICIA G. CANNARELLA & C. SAS;1787910890;VIA GROTTASANTA 26;89017;96100;;;931;413308;;;AMBULATORIO E LABORATORIO;;;;12;2;2;S;2014;6;;;5;30;20180102;
2018;190;208;424200;S02;DIAGNOSTICA STRUMENTALE E PER IMMAGINI;POLIDIAGNOSTICO SANTA LUCIA SRL;1819290899;VIA SALVATORE MONTEFORTE 2;89017;96100;;;931;701400;;;AMBULATORIO E LABORATORIO;;;;12;2;2;S;2014;11;;;6;50;20180102;
2018;190;208;424200;S03;ATTIVITA' DI LABORATORIO;POLIDIAGNOSTICO SANTA LUCIA SRL;1819290899;VIA SALVATORE MONTEFORTE 2;89017;96100;;;931;701400;;;AMBULATORIO E LABORATORIO;;;;12;2;2;S;2014;11;;;6;13;20180102;
2018;190;208;424300;S01;ATTIVITA' CLINICA;FISIOMAG SRL;1569890898;"VIA ZENONE; 9";89011;96016;;;95;901886;;;AMBULATORIO E LABORATORIO;;;;12;2;2;N;2014;10;;;5;20;20180102;
2018;190;208;424400;S03;ATTIVITA' DI LABORATORIO;LABORATORIO ANALISI CLINICHE EMOLAB VIRGA LUANA & C. S.A.S.;1055060899;"VIALE PRINCIPE DI PIEMONTE; 32";89013;96017;emolab.virga@pec.11;;931;839600;931;839600;AMBULATORIO E LABORATORIO;;;;5;2;2;S;2013;7;;;5;22;20180129;
2018;190;208;424500;S03;ATTIVITA' DI LABORATORIO;LABORATORIO ANALISI CLINICHE RUBERA MARIA;1124140896;"CORSO NUNZIO COSTA; 147";89014;96018;laboratoriorubera@hotmail.it;;931;593988;931;593988;AMBULATORIO E LABORATORIO;;;;5;2;1;S;2015;8;;;5;40;20180129;
2018;190;208;424600;S03;ATTIVITA' DI LABORATORIO;CENTRO BIOMEDICO sas DR.SSA CULTRERA MARIA ROSA;1039380892;"VIA BELLINI; 41";89005;96010;centro biomedicosas@hotmail.it;;931;947750;;;AMBULATORIO E LABORATORIO;;;;12;2;2;S;2015;8;;;5;26;20180102;
2018;190;208;424700;S03;ATTIVITA' DI LABORATORIO;LABORATORIO S. TERESA snc;1156670893;"VIA QAUSIMODO; 7";89015;96010;laboratorio.santateresa@pec.buffetti.it;;931;883383;;;AMBULATORIO E LABORATORIO;;;;12;2;2;S;2015;8;;;5;31;20180102;
