ANNO;CODICE REGIONE;DENOMINAZIONE REGIONE;CODICE AZIENDA;DENOMINAZIONE AZIENDA;INDIRIZZO;CAP;COMUNE;SIGLA PROVINCIA;TELEFONO;FAX;E-MAIL;SITO WEB;PARTITA IVA
2022;180;CALABRIA;201;A.S.P. COSENZA;VIALE DEGLI ALIMENA 8       ;87100;COSENZA;CS;;;;;
2022;180;CALABRIA;202;A.S.P. CROTONE;VIA CORIGLIANO 1       ;88900;CROTONE;KR;;;;;
2022;180;CALABRIA;203;A.S.P. CATANZARO;VIA VINICIO CORTESE 25      ;88100;CATANZARO;CZ;;;;;
2022;180;CALABRIA;204;A.S.P. VIBO VALENTIA;VIA DANTE ALIGHIERI 1       ;89900;VIBO VALENTIA;VV;;;;;
2022;180;CALABRIA;205;A.S.P. REGGIO CALABRIA;VIA SANT'ANNA II TRONCO 18/P    ;89128;REGGIO DI CALABRIA;RC;;;;;
2022;190;SICILIA;201;ASP AGRIGENTO;VIA MANZONI  140     ;92100;AGRIGENTO;AG;;;;;
2022;190;SICILIA;202;ASP CALTANISSETTA;VIA CUSMANO 10      ;93100;CALTANISSETTA;CL;;;;;
2022;190;SICILIA;203;ASP CATANIA;VIA S. MARIA LA GRANDE 5       ;95124;CATANIA;CT;;;;;
2022;190;SICILIA;204;ASP ENNA;VIALE DIAZ 23      ;94100;ENNA;EN;;;;;
2022;190;SICILIA;205;ASP MESSINA;VIA DEL VESPRO  289     ;98100;MESSINA;ME;;;;;
2022;190;SICILIA;206;ASP PALERMO;VIA G. CUSMANO 24      ;90100;PALERMO;PA;;;;;
2022;190;SICILIA;207;ASP RAGUSA;P.ZZA IGEA 1;97100;RAGUSA;RG;;;;;
2022;190;SICILIA;208;ASP SIRACUSA;C.SO GELONE 17;96100;SIRACUSA;SR;;;;;
2022;190;SICILIA;209;ASP DI TRAPANI;VIA MAZZINI 1       ;91100;TRAPANI;TP;;;;;
2022;200;SARDEGNA;301;ASL N. 1 DI SASSARI;VIA ALCEO CATTALOCHINO 09/11   ;07100;SASSARI;SS;;;;;
2022;200;SARDEGNA;302;ASL N. 2 DELLA GALLURA;VIA BAZZONI SIRCANA 2-2A    ;07026;OLBIA;SS;;;;;
2022;200;SARDEGNA;303;ASL N. 3 DI NUORO;VIA AMERIGO DEMURTAS 1       ;08100;NUORO;NU;;;;;
2022;200;SARDEGNA;304;ASL N. 4 DELL'OGLIASTRA;VIA PISCINAS 1       ;08045;LANUSEI;NU;;;;;
2022;200;SARDEGNA;305;ASL N. 5 DI ORISTANO;VIA CARDUCCI 35      ;09170;ORISTANO;OR;;;;;
2022;200;SARDEGNA;306;ASL N. 6 DEL MEDIO CAMPIDANO;VIA GIUSEPPE UNGARETTI 9       ;09025;SANLURI;SU;;;;;
2022;200;SARDEGNA;307;ASL N. 7 DEL SULCIS;VIA DALMAZIA 83      ;09013;CARBONIA;SU;;;;;
2022;200;SARDEGNA;308;ASL N. 8 DI CAGLIARI;VIA PIERO DELLA FRANCESCA 1       ;09047;SELARGIUS;CA;;;;;
2023;010;PIEMONTE;203;TO3;VIA MARTIRI XXX APRILE 30;10093;COLLEGNO;TO;01140171;0114017277;aslto3@cert.aslto3.piemonte.it;www.aslto3.piemonte.it;02704350012
2023;010;PIEMONTE;204;TO4;Via Po 11;10034;CHIVASSO;TO;0119176666;0119176322;direzione.generale@asl7.to.it;www.asl.ivrea.to.it;09736160012
2023;010;PIEMONTE;205;TO5;VIA SAN DOMENICO 21;10023;CHIERI;TO;011 94291;011 94293268;protocollo@cert.aslto5.piemonte.it;www.asl8.piemonte.it;06827170017
2023;010;PIEMONTE;206;VC;C.SO MARIO ABBIATE 21;13100;VERCELLI;VC;0161 5931;0161/210284;affari.generali@asl11.piemonte.it;www.asl11.piemonte.it;01811110020
2023;010;PIEMONTE;207;BI;VIA DEI PONDERANESI 2;13875;PONDERANO;BI;01535031;015 3503545;ufficio.protocollo@cert.aslbi.piemonte.it;www.aslbi.piemonte.it;01810260024
2023;010;PIEMONTE;208;NO;VIALE ROMA 7;28100;NOVARA;NO;0321 374111;0321 374519;protocollogenerale@pec.asl.novara.it;www.asl13.novara.it;01522670031
2023;010;PIEMONTE;209;VCO;VIA MAZZINI 117;28887;OMEGNA;VB;0323 868111;0323 643020;protocollo@pec.aslvco.it;www.aslvco.it;00634880033
2023;010;PIEMONTE;210;CN1;VIA CARLO BOGGIO 12;12100;CUNEO;CN;0171450111;0171450207;protocollo@aslcn1.legalmailPA.it;www.asl17.it;01128930045
2023;010;PIEMONTE;211;CN2;VIA VIDA 10;12051;ALBA;CN;0173 316111;0173 316480;aslcn2@legalmail.it;www.asl18.it;02419170044
2023;010;PIEMONTE;212;AT;VIA CONTE VERDE 125;14100;ASTI;AT;0141 484000;0141 484095;protocollo@asl.at.it;portale.asl.at.it;01120620057
2023;010;PIEMONTE;213;AL;VIA VENEZIA 6;15121;ALESSANDRIA;AL;0142434111;0142434361;direzione@aslal.it;www.aslal.it/;02190140067
2023;010;PIEMONTE;301;ASL CITTA' DI TORINO;VIA SAN SECONDO  29;10128;TORINO;TO;011.5661566;011.5661566;protocollo@pec.aslcittaditorino.it;www.aslcittaditorino.it;11632570013
2023;020;VALLE D'AOSTA;101;AZIENDA U.S.L. VALLE D'AOSTA;VIA GUIDO REY 1;11100;AOSTA;AO;0165 5431;0165 544587;protocollo@pec.ausl.vda.it;www.ausl.vda.it;00177330073
2023;030;LOMBARDIA;321;ATS DELLA CITTA' METROPOLITANA DI MILANO;CORSO ITALIA 19;20122;MILANO;MI;02 85782001;02 85782009;direzionegenerale@ats-milano.it;www.asl.milano.it;09320520969
2023;030;LOMBARDIA;322;ATS DELL'INSUBRIA;VIA O. ROSSI 9;21100;VARESE;VA;0332 277451;0332 277448;direzionegenerale@ats-insubria.it;www.asl.como.it;03510140126
2023;030;LOMBARDIA;323;ATS DELLA MONTAGNA;VIA N. SAURO 38;23100;SONDRIO;SO;0342 555722;0342 210976;direzione.generale@ats-montagna.it;www.ats-montagna.it;00988200143
2023;030;LOMBARDIA;324;ATS DELLA BRIANZA;VIALE ELVEZIA 2;20900;MONZA;MB;039 2384201;039 2384266;segreteria.dirgen@ats-brianza.it;www.aslmonzabrianza.it;09314190969
2023;030;LOMBARDIA;325;ATS DI BERGAMO;VIA GALLICCIOLLI 4;24121;BERGAMO;BG;035385111;035385111;direzione.generale@ats-bg.it;www.ats-bg.it;04114400163
2023;030;LOMBARDIA;326;ATS DI BRESCIA;Viale Duca degli Abruzzi 15;25122;BRESCIA;BS;030 3838251;030 3838339;direzionegenerale@ats-brescia.it;www.ats-brescia.it;03775430980
2023;030;LOMBARDIA;327;ATS DELLA VAL PADANA;VIA DEI TOSCANI 1;46100;MANTOVA;MN;0376 334988;0376 331901;direzione.generale@ats-valpadana.it;www.aslmn.it;02481970206
2023;030;LOMBARDIA;328;ATS DI PAVIA;VIALE INDIPENDENZA 1;27100;PAVIA;PV;0382/431329;0382/431343;direzione_generale@ats-pavia.it;www.ats-pavia.it;02613260187
2023;041;PROV. AUTON. BOLZANO;201;AZIENDA SANITARIA DELLA P.A. DI BOLZANO;VIA CASSA DI RISPARMIO 4;39100;BOLZANO;BZ;0471 223601;0471 223651;gd@sabes.it;www.sabes.it;00773750211
2023;042;PROV. AUTON. TRENTO;101;TRENTO;VIA DE GASPERI 79;38100;TRENTO;TN;0461 364158;0461 364160;dirgen@apss.tn.it;www.apss.tn.it;01429410226
2023;050;VENETO;501;AZIENDA ULSS N. 1 DOLOMITI;VIA FELTRE 57;32100;BELLUNO;BL;0437 216710;0437 27717;direzione.generale@aulss1.veneto.it;www.aulss1.veneto.it;00300650256
2023;050;VENETO;502;AZIENDA ULSS N. 2 MARCA TREVIGIANA;VIA S. AMBROGIO IN FIERA 37;31100;TREVISO;TV;0422 323217;0422 323293;direzione.generale@aulss2.veneto.it;www.aulss2.veneto.it;03084880263
2023;050;VENETO;503;AZIENDA ULSS N. 3 SERENISSIMA;VIA DON FEDERICO TOSATTO 147;30174;VENEZIA;VE;041 2608948;041 2608945;direzione.generale@aulss3.veneto.it;www.aulss3.veneto.it;02798850273
2023;050;VENETO;504;AZIENDA ULSS N. 4 VENETO ORIENTALE;P.ZZA DE GASPERI 5;30027;SAN DONA' DI PIAVE;VE;0421 228016;0421 228064;direzione.generale@aulss4.veneto.it;www.aulss4.veneto.it;02799490277
2023;050;VENETO;505;AZIENDA ULSS N. 5 POLESANA;V.LE TRE MARTIRI 89;45100;ROVIGO;RO;0425 393646;0425 394618;direzione.generale@aulss5.veneto.it;www.aulss5.veneto.it;01013470297
2023;050;VENETO;506;AZIENDA ULSS N. 6 EUGANEA;VIA E. DEGLI SCROVEGNI 14;35131;PADOVA;PD;049 8213121;049 8211974;direzione.generale@aulss6.veneto.it;www.aulss6.veneto.it;00349050286
2023;050;VENETO;507;"AZIENDA ULSS N. 7 PEDEMONTANA	";VIA DEI LOTTI 40;36061;BASSANO DEL GRAPPA;VI;0424 888556;0424 885333;direzione.generale@aulss7.veneto.it;www.aulss7.veneto.it;00913430245
2023;050;VENETO;508;"AZIENDA ULSS N. 8 BERICA	";V.LE RODOLFI 37;36100;VICENZA;VI;0444 753465;0444 753326;direzione.generale@aulss8.veneto.it;www.aulss8.veneto.it;02441500242
2023;050;VENETO;509;AZIENDA ULSS N. 9 SCALIGERA;VIA VALVERDE 42;37122;VERONA;VR;045 8075510;045 8075609;direzione.generale@aulss9.veneto.it;www.aulss9.veneto.it;02573090236
2023;060;FRIULI VENEZIA GIULIA;205;AS FRIULI OCCIDENTALE;VIA DELLA VECCHIA CERAMICA 1;33170;PORDENONE;PN;0434 369111;0434 523011;dg@aas5.sanita.fvg.it;www.ass6.sanita.fvg.it;01772890933
2023;060;FRIULI VENEZIA GIULIA;206;ASU FRIULI CENTRALE;VIA POZZUOLO 330;33100;UDINE;UD;0432 806000;0432 806005;dg@asufc.sanita.fvg.it;www.asufc.sanita.fvg.it;02985660303
2023;060;FRIULI VENEZIA GIULIA;207;ASU GIULIANO ISONTINA;Via Costantinides  2;34128;TRIESTE;TS;0403997101;0403997185;cs@asugi.sanita.fvg;www.asugi.sanita.fvg.it;01337320327
2023;070;LIGURIA;101;IMPERIESE;VIA AURELIA PONENTE 97;18038;SAN REMO;IM;01845361;0184536588;dirgen@asl1.liguria.it;www.asl1.liguria.it;01083060085
2023;070;LIGURIA;102;SAVONESE;VIA MANZONI 14;17100;SAVONA;SV;01984041;0198405524;dg.segr@asl2.liguria.it;www.asl2.liguria.it;01062990096
2023;070;LIGURIA;103;GENOVESE;VIA BERTANI 4;16125;GENOVA;GE;01084911;0108497625;direzione.generale@asl3.liguria.it;www.asl3.liguria.it;03399650104
2023;070;LIGURIA;104;CHIAVARESE;VIA G.B.GHIO 9;16043;CHIAVARI;GE;0185329111;0185304795;asl4@asl4.liguria.it;www.asl4.liguria.it;01038700991
2023;070;LIGURIA;105;SPEZZINO;VIA XXIV MAGGIO 139;19124;LA SPEZIA;SP;01875331;0187534745;direttore.generale@asl5.liguria.it;www.asl5.liguria.it;00962520110
2023;080;EMILIA ROMAGNA;101;AZIENDA USL PIACENZA;VIA ANTONIO ANGUISSOLA 15;29121;PIACENZA;PC;0523 301111;0523 302391;urp.pc@ausl.pc.it;www.ausl.pc.it;91002500337
2023;080;EMILIA ROMAGNA;102;AZIENDA USL PARMA;STRADA DEL QUARTIERE 2/A     ;43123;PARMA;PR;0521 393111;0521 282393;filodiretto@ausl.pr.it;www.ausl.pr.it;01874230343
2023;080;EMILIA ROMAGNA;103;AZIENDA USL REGGIO EMILIA;VIA AMENDOLA 2;42122;REGGIO NELL'EMILIA;RE;0522 335111;0522 335205;info.saub@ausl.re.it;www.ausl.re.it;01598570354
2023;080;EMILIA ROMAGNA;104;AZIENDA USL MODENA;VIA S.GIOVANNI DEL CANTONE 23;41100;MODENA;MO;059 435111;059 435604;urpmodena@ausl.mo.it;www.ausl.mo.it;02241850367
2023;080;EMILIA ROMAGNA;105;AZIENDA USL BOLOGNA;VIA CASTIGLIONE 29;40124;BOLOGNA;BO;051 622 5111;051 658 4936;relazioni.cittadino@ausl.bo.it;www.ausl.bologna.it;02406911202
2023;080;EMILIA ROMAGNA;106;AZIENDA USL IMOLA;VIALE  AMENDOLA 2;40026;IMOLA;BO;0542 604011;0542 604013;ausl@ausl.imola.bo.it;www.ausl.imola.bo.it;00705271203
2023;080;EMILIA ROMAGNA;109;AZIENDA USL FERRARA;VIA A.CASSOLI 30;44121;FERRARA;FE;0532 235111;0532 235602;urpferrara@ausl.fe.it;www.ausl.fe.it;01295960387
2023;080;EMILIA ROMAGNA;114;AZIENDA USL DELLA ROMAGNA;VIA DE GASPERI 8;48100;RAVENNA;RA;0544 285111;0544 285111;ausl110ra.uffprotocollo@pec.ausl.ra.it;www.auslromagna.it;02483810392
2023;090;TOSCANA;201;AZIENDA USL TOSCANA CENTRO;PIAZZA SANTA MARIA NUOVA 1;50122;FIRENZE;FI;0556939222;0556939223;direttore.generale@uslcentro.toscana.it;www.uslcentro.toscana.it;06593810481
2023;090;TOSCANA;202;AZIENDA USL TOSCANA NORD-OVEST;VIA COCCHI 7/9;56124;PISA;PI;050954251;050954321;dirgen@uslnordovest.toscana.it;www.uslnordovest.toscana.it;02198590503
2023;090;TOSCANA;203;AZIENDA USL TOSCANA SUD-EST;VIA CURTATONE 54;52100;AREZZO;AR;05752551;05752551;ausltoscanasudest@postacert.toscana.it;www.uslsudest.toscana.it;02236310518
2023;100;UMBRIA;201;AUSL UMBRIA N. 1;VIA G. GUERRA  21/17   ;06127;PERUGIA;PG;075 5412003;075 5412004;aslumbria1@postacert.umbria.it;www.aslumbria1.it ;03301860544
2023;100;UMBRIA;202;AUSL UMBRIA N. 2 ;VIALE BRAMANTE  37;05100;TERNI;TR;0744 204320 ;0744 303639 ;aslumbria2@postacert.umbria.it;www.aslumbria2.it;01499590550
2023;110;MARCHE;301;AST1 DI PESARO E URBINO;PIAZZALE CINELLI 4;31121;PESARO;PU;800014433;07211424552;urp.av1@sanita.marche.it;www.asur.marche.it;02789340417
2023;110;MARCHE;302;AST2 DI ANCONA;VIALE CRISTOFORO COLOMBO 106;60127;ANCONA;AN;0718705551;0718705543;urp.av2@sanita.marche.it;www.asur.marche.it;02938930423
2023;110;MARCHE;303;AST3 DI MACERATA;VIA ANNIBALI 31L     ;62100;MACERATA;MC;07332572751;07332572767;urp.av3@sanita.marche.it;www.asur.marche.it;02095680431
2023;110;MARCHE;304;AST4 DI FERMO;VIA DANTE ZEPPILLI 18;63900;FERMO;FM;07346252932;07346252931;urp.av4@sanita.marche.it;www.asur.marche4.it/;02500660440
2023;110;MARCHE;305;AST5 DI ASCOLI PICENO;VIA DEGLI IRIS 1;63100;ASCOLI PICENO;AP;0736358450;073635896;urp.av5@sanita.marche.it;www.asur.marche.it;02500670449
2023;120;LAZIO;109;VITERBO;VIA ENRICO FERMI 15;01100;VITERBO;VT;0761 237002;0761 237006;direzione.generale@asl.vt.it;www.asl.vt.it;01455570562
2023;120;LAZIO;110;RIETI;VIA DEL TERMINILLO. 42;02100;RIETI;RI;0746.2781;0746 278799;asl.rieti@pec.it;www.asl.rieti.it;00821180577
2023;120;LAZIO;111;LATINA;V.le PIERLUIGI NERVI Torre 2G snc     ;04100;LATINA;LT;0773 6551;07736553919;amministrazione@pec.ausl.latina.it;www.ausl.latina.it;01684950593
2023;120;LAZIO;112;FROSINONE;VIALE A. FABI snc     ;03100;FROSINONE;FR;0775 8821;0775 202354;protocollo@pec.aslfrosinone.it;www.asl.fr.it;01886690609
2023;120;LAZIO;201;ROMA 1;BORGO SANTO SPIRITO 3;00193;ROMA;RM;06.68351;0668352442;protocollo@pec.aslroma1.it;www.aslroma1.it;13664791004
2023;120;LAZIO;202;ROMA 2;VIA M. BRIGHENTI- Edificio B 23;00159;ROMA;RM;06432611;064143 3256;protocollo.generale@pec.aslroma2.it;www.aslroma2.it;13665151000
2023;120;LAZIO;203;ROMA 3;VIA CASAL BERNOCCHI 73;00125;ROMA;RM;06 56481;06 56487635;urp@aslroma3.it;www.aslroma3.it;04733491007
2023;120;LAZIO;204;ROMA 4;VIA DELLE TERME DI TRAIANO 39/a    ;00053;CIVITAVECCHIA;RM;06 96669100;06 96669379;protocollo@pec.aslroma4.it;www.aslroma4.it;04743741003
2023;120;LAZIO;205;ROMA 5;VIA ACQUAREGNA 1/15;00019;TIVOLI;RM;0774.31 61;0774.31 77 11;protocollo@pec.aslromag.it;www.aslroma5.it;04733471009
2023;120;LAZIO;206;ROMA 6;B.GO GARIBALDI 12;00041;ALBANO LAZIALE;RM;06  93273864;06 93273925;direzione.generale@aslroma6.it;www.aslroma6.it;04737811002
2023;130;ABRUZZO;201;AVEZZANO-SULMONA-L'AQUILA;L'AQUILA  VIA G. BELLISARI SNC -       ;67100;L'AQUILA;AQ;0862.3681;;direzione.generale@asl-laquila.it;www.aslaq.it;01792410662
2023;130;ABRUZZO;202; LANCIANO-VASTO-CHIETI ;CHIETI  VIA MARTIRI LANCIANESI 19;66100;CHIETI;CH;0871/3581;0871.63711;dir.gen@aslchieti.it;www.aslchieti.it;01705480695
2023;130;ABRUZZO;203;PESCARA;PESCARA  VIA R. PAOLINI 47;65100;PESCARA;PE;085 4251;0854253000;segreteria_dg@ausl.pe.it;www.ausl.pe.it;01397530682
2023;130;ABRUZZO;204;TERAMO;TERAMO  CIRC.NE RAGUSA 1;64100;TERAMO;TE;08614291;0861 241213;direzione.generale@aslteramo.it;www.aslteramo.it;00115590671
2023;140;MOLISE;201; ASREM;VIA PETRELLA 1;86100;CAMPOBASSO;CB;08744091;0874412190;;www.asrem.org;
2023;150;CAMPANIA;201;A.S.L. AVELLINO;VIA DEGLI IMBIMBO 10/12;83100;AVELLINO;AV;0825.291111;0825.30824;direzionegenerale@aslavellino.it;www.aslavellino.it;02600160648
2023;150;CAMPANIA;202;A.S.L. BENEVENTO;VIA ODERISIO 1;82100;BENEVENTO;BN;0824 308111;0824 51107;direzione.generale@aslbenevento1.it;www.aslbenevento1.it;01009680628
2023;150;CAMPANIA;203;A.S.L. CASERTA;VIA UNITA' ITALIANA 28;81100;CASERTA;CE;0823 445123;0823 324099;mail@aslcaserta1.it;;03519500619
2023;150;CAMPANIA;204;A.S.L. NAPOLI 1 CENTRO;Via Comunale del Principe 13/a    ;80145;NAPOLI;NA;081 2541111;081 2544798;aslnapoli1centro@pec.aslna1centro.it;www.aslna1.napoli.it;06328131211
2023;150;CAMPANIA;205;A.S.L. NAPOLI 2 NORD;VIA LUPOLI 27;80027;FRATTAMAGGIORE;NA;081 8552111;081 5249308;direzionegenerale@aslnapoli2nord.it;www.aslnapoli2nord.it;06321661214
2023;150;CAMPANIA;206;A.S.L. NAPOLI 3 SUD;VIA MARCONI 66;80059;TORRE DEL GRECO;NA;081 8729751;081 8729776;protocollo@pec.aslnapoli3sud.it;www.aslnapoli3sud.it;06322711216
2023;150;CAMPANIA;207;A.S.L. SALERNO;VIA NIZZA 146;84124;SALERNO;SA;089 693647;089 251629;direzionegenerale@aslsalerno.it;www.aslsalerno.it;04701800650
2023;160;PUGLIA;106;ASL BR;Via Napoli 8;72100;BRINDISI;BR;083120561;083120561;protocollo.asl.brindisi@pec.rupar.puglia.it;;01647800745
2023;160;PUGLIA;112;ASL TA;VIALE VIRGILIO 31;74100;TARANTO;TA;099 7786111;099 4585927;direttoregenerale@asl.taranto.it;;02026690731
2023;160;PUGLIA;113;ASL BT;Via Fornaci 201;70031;ANDRIA;BT;0883-299111;0883299461;;;06391740724
2023;160;PUGLIA;114; ASL BA;LUNGOMARE STARITA 6;70123;BARI;BA;0805842567;0805842563;;;
2023;160;PUGLIA;115; ASL FG;PIAZZA LIBERTÀ 1;71100;FOGGIA;FG;0881731111;0881732619;;;
2023;160;PUGLIA;116;ASL LE;VIA MIGLIETTA 5;73100;LECCE;LE;0832226048;0832215648;direzione.generale.asl.lecce@pec.rupar.puglia.it;www.sanita.puglia.it;04008300750
2023;170;BASILICATA;201;AZIENDA SANITARIA LOCALE DI POTENZA ASP;VIA TORRACA 2;85100;POTENZA;PZ;0971/310278;0971/310265;info@asl2.potenza.it;;01722360763
2023;170;BASILICATA;202;AZIENDA SANITARIA LOCALE DI MATERA  ASM;VIA MONTESCAGLIOSO 20;75100;MATERA;MT;0835/253652;0835/253506;asl4.urp@rete.basilicata.it;;01178540777
2023;180;CALABRIA;201;A.S.P. COSENZA;VIALE DEGLI ALIMENA 8;87100;COSENZA;CS;09848931;0984893490;;;01987710785
2023;180;CALABRIA;202;A.S.P. CROTONE;VIA CORIGLIANO 1;88900;CROTONE;KR;0962924111;0962924141;dirgen@asl5.it;;01997410798
2023;180;CALABRIA;203;A.S.P. CATANZARO;VIA VINICIO CORTESE 25;88100;CATANZARO;CZ;0961703485;0961727243;dirgen@asl7.it;;01991510791
2023;180;CALABRIA;204;A.S.P. VIBO VALENTIA;VIA DANTE ALIGHIERI 1;89900;VIBO VALENTIA;VV;09639621;0963591021;dirgen@asl8.it;;01997680796
2023;180;CALABRIA;205;A.S.P. REGGIO CALABRIA;VIA SANT'ANNA II TRONCO 18/P    ;89128;REGGIO DI CALABRIA;RC;096522931;0965347202;dirgen@asl11.it;;01367600804
2023;190;SICILIA;201;ASP AGRIGENTO;VIA MANZONI  140;92100;AGRIGENTO;AG;0922596966;0922596966;asl1@aslagrigento.it;;02570930848
2023;190;SICILIA;202;ASP CALTANISSETTA;VIA CUSMANO 10;93100;CALTANISSETTA;CL;0934559111;0934559111;sil@asl2.it;;01825570854
2023;190;SICILIA;203;ASP CATANIA;VIA S. MARIA LA GRANDE 5;95124;CATANIA;CT;095 254111;095 254111;sil@asl3.it;;04721260877
2023;190;SICILIA;204;ASP ENNA;VIALE DIAZ 23;94100;ENNA;EN;093545111;093545111;sil@asl4.it;;01151150867
2023;190;SICILIA;205;ASP MESSINA;VIA DEL VESPRO  289;98100;MESSINA;ME;090 6991;090 6991;sil@asl5.it;;03051870834
2023;190;SICILIA;206;ASP PALERMO;VIA G. CUSMANO 24;90100;PALERMO;PA;091 6661111;091 6661111;sil@asl6.it;;05841760829
2023;190;SICILIA;207;ASP RAGUSA;P.ZZA IGEA 1;97100;RAGUSA;RG;0932600111;0932600111;sil@asl7.it;;01426410880
2023;190;SICILIA;208;ASP SIRACUSA;C.SO GELONE 17;96100;SIRACUSA;SR;0931724111;0931724111;sil@asl8.it;;01661590891
2023;190;SICILIA;209;ASP DI TRAPANI;VIA MAZZINI 1;91100;TRAPANI;TP;0923805111;0923805111;office@astrapani.it;;02363280815
2023;200;SARDEGNA;301;ASL N. 1 DI SASSARI;VIA ALCEO CATTALOCHINO 09/11;07100;SASSARI;SS;0792061232;0792061232;direzione.generale@aslsassari.it;nuovo.aslsassari.it/az;02884000908
2023;200;SARDEGNA;302;ASL N. 2 DELLA GALLURA;VIA BAZZONI SIRCANA 2-2A    ;07026;OLBIA;SS;0789552200;0789552200;direzione.generale@aslgallura.it;www.aslgallura.it;02891650901
2023;200;SARDEGNA;303;ASL N. 3 DI NUORO;VIA AMERIGO DEMURTAS 1;08100;NUORO;NU;0784240642;0784240642;direzione.generale@aslnuoro.it;nuovo.aslnuoro.it;01620480911
2023;200;SARDEGNA;304;ASL N. 4 DELL'OGLIASTRA;VIA PISCINAS 1;08045;LANUSEI;NU;;;direzione.generale@aslogliastra.it;www.aslogliastra.it;01620420917
2023;200;SARDEGNA;305;ASL N. 5 DI ORISTANO;VIA CARDUCCI 35;09170;ORISTANO;OR;;;direzione.generale@asloristano.it;nuovo.asloristano.it/a;01258180957
2023;200;SARDEGNA;306;ASL N. 6 DEL MEDIO CAMPIDANO;VIA GIUSEPPE UNGARETTI 9;09025;SANLURI;SU;07093841;07093841;direzione.generale@aslmediocampidano.it;www.aslmediocampidano.it;03990320925
2023;200;SARDEGNA;307;ASL N. 7 DEL SULCIS;VIA DALMAZIA 83;09013;CARBONIA;SU;07816681;07816681;direzione.generale@aslsulcis.it;www.aslsulcis.it;03990310926
2023;200;SARDEGNA;308;ASL N. 8 DI CAGLIARI;PO MARINO-LUNGOMARE POETTO 12;09126;CAGLIARI;CA;070/6097941;070/6097941;direzione.generale@aslcagliari.it;nuovo.aslcagliari.it/a;03990560926
